direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
down	GO:0010903	negative regulation of very-low-density lipoprotein particle remodeling	GO:BP	4.31e-03	3	4	0.0168	0.7500	APOC3,APOA1,NR1H4
down	GO:0046352	disaccharide catabolic process	GO:BP	4.31e-03	3	4	0.0168	0.7500	LCT,SI,MGAM
down	GO:0070887	cellular response to chemical stimulus	GO:BP	4.41e-03	40	2192	0.2235	0.0182	APOA4,CCL25,GSTA1,UGT2B17,SST,CYP3A4,SLC2A2,CD69,CCKAR,GSTA2,KLRK1,ADH4,CYP2C19,DEFA5,NR1H4,CCL5,GCG,CYP2C18,PTPN22,XCL2,AQP8,GPR183,TNFAIP3,CXCR4,CPS1,JAML,AADAC,GATA4,PTGER4,KCNE2,ALOX5AP,ESRRG,DEFA6,GLP2R,MZB1,PTGDR,RFX6,HTR3E,RGCC,CYP2C9
up	GO:0043588	skin development	GO:BP	4.62e-03	16	327	0.0635	0.0489	KRT74,KRT5,COMP,SPRR1B,APCDD1,COL1A1,PKP1,INHBA,KRT6A,LIPK,KRT75,LCE1E,SPRR3,SPRR1A,GRHL3,KRT4
down	GO:0009607	response to biotic stimulus	GO:BP	4.85e-03	33	1634	0.1844	0.0202	APOA4,APOB,CCL25,NKG7,PGC,CD96,KLRK1,HCST,JCHAIN,SLC10A2,DEFA5,NR1H4,CCL5,PTPN22,XCL2,CD160,REG3A,VNN1,TNFAIP3,GZMM,RGS1,CXCR4,HLA-G,CPS1,PNLIPRP2,PTGER4,DEFA6,NLRP6,LY9,IER3,PRSS2,GP2,IRF4
down	GO:0042221	response to chemical	GO:BP	5.18e-03	59	3909	0.3296	0.0151	APOA4,CCL25,APOA1,GSTA1,GIP,MTTP,TFF2,UGT2B17,SST,CYP3A4,SLC2A2,CD96,CD69,CCKAR,GSTA2,KLRK1,ADH4,CYP2C19,DEFA5,NR1H4,CCL5,NEFL,CD27,GCG,CYP2C18,PTPN22,XCL2,AQP10,TNFRSF17,REG3A,SLC6A19,STAT4,AQP8,GPR183,TNFAIP3,LSP1,OTC,CXCR4,CPS1,JAML,AADAC,GATA4,PIGR,PTGER4,KCNE2,ALOX5AP,ESRRG,DEFA6,IL2,NLRP6,GLP2R,HCLS1,MZB1,PTGDR,RFX6,NPY,HTR3E,RGCC,CYP2C9
down	GO:0019433	triglyceride catabolic process	GO:BP	5.24e-03	5	27	0.0279	0.1852	APOA4,APOB,APOC3,CPS1,AADAC
up	GO:0030509	BMP signaling pathway	GO:BP	5.24e-03	11	154	0.0437	0.0714	SFRP4,COMP,SFRP2,HTRA3,CHRDL2,TBX20,SULF1,SKOR2,DLX5,TNFAIP6,SCX
up	GO:0061448	connective tissue development	GO:BP	5.31e-03	15	292	0.0595	0.0514	COL11A1,EPYC,BGN,ACAN,COMP,SFRP2,COL1A1,ADAMTS12,PRRX1,OPTC,CHRDL2,SULF1,WNT11,NKX3-2,SCX
down	GO:0043436	oxoacid metabolic process	GO:BP	5.42e-03	23	909	0.1285	0.0253	APOA4,APOC3,GSTA1,GIP,CYP3A4,ALDOB,LIPF,ADH4,CYP2C19,NR1H4,CYP2C18,VNN1,FABP2,OTC,CPS1,DHRS9,SULT1E1,HMGCLL1,TPH1,ALOX5AP,ADH1A,IER3,CYP2C9
up	GO:0090596	sensory organ morphogenesis	GO:BP	5.54e-03	15	293	0.0595	0.0512	COL11A1,WNT2,FOXL2,CALB1,PRRX1,ATP6V1B1,CTHRC1,NKD1,STRA6,SOX1,PTPRQ,DLX5,GRHL3,COL8A1,NKX3-2
down	REAC:R-HSA-9749641	Aspirin ADME	REAC	5.95e-03	6	43	0.0438	0.1395	UGT2A3,UGT2B17,CYP3A4,CYP2C19,UGT3A1,CYP2C9
down	GO:0006082	organic acid metabolic process	GO:BP	6.05e-03	23	915	0.1285	0.0251	APOA4,APOC3,GSTA1,GIP,CYP3A4,ALDOB,LIPF,ADH4,CYP2C19,NR1H4,CYP2C18,VNN1,FABP2,OTC,CPS1,DHRS9,SULT1E1,HMGCLL1,TPH1,ALOX5AP,ADH1A,IER3,CYP2C9
down	GO:0006641	triglyceride metabolic process	GO:BP	6.25e-03	8	106	0.0447	0.0755	APOA4,APOB,APOC3,MTTP,LIPF,CPS1,AADAC,CIDEC
down	GO:0071827	plasma lipoprotein particle organization	GO:BP	6.45e-03	6	49	0.0335	0.1224	APOA4,APOB,APOC3,APOA1,MTTP,NR1H4
up	GO:0035295	tube development	GO:BP	6.68e-03	32	1101	0.1270	0.0291	WNT2,FAP,ESM1,COMP,SFRP2,CALB1,EN1,ADAMTS12,PRRX1,OPTC,CTHRC1,NKX2-1,IRX2,MMP12,STRA6,CCN6,TBX20,SULF1,EGR3,APOH,PTGS2,WNT11,PROK2,ADAMTS16,HSD11B1,GRHL3,COL8A1,NKX3-2,ADAM12,APLN,MEOX2,CXCL8
down	GO:0002682	regulation of immune system process	GO:BP	6.75e-03	32	1581	0.1788	0.0202	CCL25,APOA1,CD8A,PGC,CD96,CD69,KLRK1,CD3D,HCST,NR1H4,CCL5,CD27,PTPN22,CD160,TSC22D3,VNN1,RHOH,GPR183,H4C6,SAMSN1,CD79A,TNFAIP3,HLA-G,CD3E,PIGR,PTGER4,IL2,NLRP6,HCLS1,MZB1,RGCC,IRF4
down	KEGG:04974	Protein digestion and absorption	KEGG	6.81e-03	8	103	0.0696	0.0777	MEP1B,COL6A5,SLC7A9,SLC6A19,SLC15A1,CPA2,XPNPEP2,PRSS2
up	REAC:R-HSA-216083	Integrin cell surface interactions	REAC	6.90e-03	8	84	0.0537	0.0952	IBSP,COMP,COL1A1,SPP1,COL10A1,FGB,COL8A1,FGA
down	GO:0065005	protein-lipid complex assembly	GO:BP	7.60e-03	5	29	0.0279	0.1724	APOA4,APOB,APOC3,APOA1,MTTP
down	GO:0022600	digestive system process	GO:BP	8.24e-03	8	110	0.0447	0.0727	APOA4,APOA1,TFF2,ENPP7,FABP2,MUC6,DCANP1,SLC5A1
down	GO:0034385	triglyceride-rich plasma lipoprotein particle	GO:CC	8.35e-03	4	21	0.0213	0.1905	APOA4,APOB,APOC3,APOA1
down	GO:0034361	very-low-density lipoprotein particle	GO:CC	8.35e-03	4	21	0.0213	0.1905	APOA4,APOB,APOC3,APOA1
down	GO:0019627	urea metabolic process	GO:BP	8.49e-03	4	14	0.0223	0.2857	NR1H4,OTC,CPS1,CYP2C9
down	GO:0071941	nitrogen cycle metabolic process	GO:BP	8.49e-03	4	14	0.0223	0.2857	NR1H4,OTC,CPS1,CYP2C9
down	GO:0044419	biological process involved in interspecies interaction between organisms	GO:BP	8.71e-03	34	1759	0.1899	0.0193	APOA4,APOB,CCL25,NKG7,PGC,CD96,KLRK1,HCST,JCHAIN,SLC10A2,DEFA5,NR1H4,CCL5,PTPN22,XCL2,CD160,REG3A,VNN1,TNFAIP3,GZMM,RGS1,CXCR4,ANPEP,HLA-G,CPS1,PNLIPRP2,PTGER4,DEFA6,NLRP6,LY9,IER3,PRSS2,GP2,IRF4
down	GO:0071825	protein-lipid complex organization	GO:BP	9.20e-03	6	52	0.0335	0.1154	APOA4,APOB,APOC3,APOA1,MTTP,NR1H4
up	REAC:R-HSA-1442490	Collagen degradation	REAC	9.52e-03	7	64	0.0470	0.1094	COL11A1,MMP3,MMP11,COL1A1,COL10A1,MMP12,COL8A1
down	GO:0007155	cell adhesion	GO:BP	9.62e-03	31	1530	0.1732	0.0203	APOA4,CCL25,APOA1,UNC5D,HEPACAM,CD96,CD69,KLRK1,COL6A5,CCL5,CD27,PTPN22,CD160,REG3A,GATA5,VNN1,RHOH,CYTIP,CXCR4,HLA-G,JAML,CD3E,ADAMDEC1,PSG2,IL2,HAPLN1,GRID2,LY9,NEXMIF,RGCC,PRSS2
down	GO:0140546	defense response to symbiont	GO:BP	9.66e-03	25	1082	0.1397	0.0231	APOA4,CCL25,NKG7,PGC,CD96,KLRK1,HCST,JCHAIN,DEFA5,NR1H4,CCL5,PTPN22,XCL2,CD160,REG3A,VNN1,TNFAIP3,GZMM,HLA-G,DEFA6,NLRP6,LY9,PRSS2,GP2,IRF4
down	GO:0051241	negative regulation of multicellular organismal process	GO:BP	1.05e-02	25	1087	0.1397	0.0230	APOA4,APOC3,APOA1,TFF2,CD96,CD69,NR1H4,F11,PTPN22,CD160,REG3A,GATA5,SAMSN1,PTPRR,TNFAIP3,HLA-G,SRGN,DCANP1,PTGER4,TPH1,ARHGDIB,IL2,NLRP6,SYT4,RGCC
down	GO:0042093	T-helper cell differentiation	GO:BP	1.05e-02	7	81	0.0391	0.0864	CD69,STAT4,GPR183,PTGER4,IL2,LY9,IRF4
down	KEGG:04080	Neuroactive ligand-receptor interaction	KEGG	1.06e-02	15	365	0.1304	0.0411	GIP,MLN,SST,CCKAR,CCK,GCG,PYY,GABRG1,PTGER4,LPAR4,GLP2R,GRID2,PTGDR,NPY,PRSS2
down	GO:0009986	cell surface	GO:CC	1.08e-02	21	914	0.1117	0.0230	APOA4,LCT,CD8A,UNC5D,CD69,FOLH1,KLRK1,CD3D,HCST,CD27,CD79A,CD53,CXCR4,ANPEP,HLA-G,CD3E,CLEC9A,KCNE2,PSG2,LY9,GP2
down	GO:0008202	steroid metabolic process	GO:BP	1.12e-02	13	335	0.0726	0.0388	APOA4,APOB,APOA1,GC,UGT2A3,UGT2B17,CYP3A4,CYP2C19,NR1H4,AQP8,DHRS9,SULT1E1,CYP2C9
down	KEGG:05340	Primary immunodeficiency	KEGG	1.21e-02	5	37	0.0435	0.1351	CD8A,CD3D,CD79A,CD3E,IGLL1
down	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	GO:BP	1.24e-02	7	83	0.0391	0.0843	CD69,STAT4,GPR183,PTGER4,IL2,LY9,IRF4
down	GO:0019752	carboxylic acid metabolic process	GO:BP	1.24e-02	22	887	0.1229	0.0248	APOA4,APOC3,GSTA1,GIP,CYP3A4,ALDOB,LIPF,ADH4,CYP2C19,NR1H4,CYP2C18,VNN1,FABP2,OTC,CPS1,DHRS9,HMGCLL1,TPH1,ALOX5AP,ADH1A,IER3,CYP2C9
up	GO:0004222	metalloendopeptidase activity	GO:MF	1.33e-02	9	123	0.0347	0.0732	MMP3,MMP11,ADAMTS12,MMP12,SPOCK1,ECEL1,ADAMTS16,ADAMTS19,ADAM12
down	GO:0002293	alpha-beta T cell differentiation involved in immune response	GO:BP	1.34e-02	7	84	0.0391	0.0833	CD69,STAT4,GPR183,PTGER4,IL2,LY9,IRF4
down	GO:0002287	alpha-beta T cell activation involved in immune response	GO:BP	1.34e-02	7	84	0.0391	0.0833	CD69,STAT4,GPR183,PTGER4,IL2,LY9,IRF4
down	GO:0051249	regulation of lymphocyte activation	GO:BP	1.39e-02	16	509	0.0894	0.0314	CD69,KLRK1,CCL5,CD27,PTPN22,CD160,VNN1,RHOH,GPR183,SAMSN1,TNFAIP3,HLA-G,CD3E,IL2,MZB1,IRF4
down	GO:0042445	hormone metabolic process	GO:BP	1.46e-02	11	244	0.0615	0.0451	UGT2A3,UGT2B17,CYP3A4,ADH4,CYP2C18,GCNT4,DHRS9,SULT1E1,ADH1A,CYP2C9,DUOXA2
down	GO:0002250	adaptive immune response	GO:BP	1.48e-02	20	762	0.1117	0.0262	CD8A,CD69,KLRK1,CD3D,JCHAIN,CD27,TNFRSF17,CD160,STAT4,GPR183,SAMSN1,CD79A,TNFAIP3,GZMM,HLA-G,CD3E,IL2,IGLL1,LY9,IRF4
down	GO:0009897	external side of plasma membrane	GO:CC	1.52e-02	13	408	0.0691	0.0319	LCT,CD8A,CD69,KLRK1,CD3D,CD27,CD79A,CXCR4,ANPEP,HLA-G,CD3E,LY9,GP2
up	GO:0035239	tube morphogenesis	GO:BP	1.54e-02	27	879	0.1071	0.0307	WNT2,FAP,ESM1,COMP,SFRP2,ADAMTS12,PRRX1,OPTC,CTHRC1,NKX2-1,IRX2,STRA6,CCN6,TBX20,SULF1,EGR3,APOH,PTGS2,WNT11,PROK2,ADAMTS16,GRHL3,COL8A1,ADAM12,APLN,MEOX2,CXCL8
down	GO:0032649	regulation of type II interferon production	GO:BP	1.57e-02	8	120	0.0447	0.0667	CD96,KLRK1,NR1H4,PTPN22,CD160,CD3E,IL2,NLRP6
down	GO:0019730	antimicrobial humoral response	GO:BP	1.63e-02	9	159	0.0503	0.0566	CCL25,PGC,JCHAIN,DEFA5,CCL5,XCL2,REG3A,DEFA6,PRSS2
down	GO:0032609	type II interferon production	GO:BP	1.67e-02	8	121	0.0447	0.0661	CD96,KLRK1,NR1H4,PTPN22,CD160,CD3E,IL2,NLRP6
down	GO:0006720	isoprenoid metabolic process	GO:BP	1.67e-02	8	121	0.0447	0.0661	RBP2,CYP3A4,ADH4,CYP2C19,CYP2C18,DHRS9,ADH1A,CYP2C9
down	GO:0004745	all-trans-retinol dehydrogenase (NAD+) activity	GO:MF	1.72e-02	4	20	0.0217	0.2000	ADH4,DHRS7C,DHRS9,ADH1A
down	GO:0042592	homeostatic process	GO:BP	1.75e-02	33	1736	0.1844	0.0190	APOA4,APOB,APOC3,APOA1,GIP,MTTP,TFF2,SLC2A2,NR1H4,CCL5,ENPP7,GCG,TNFRSF17,TSC22D3,GCNT4,GPR183,SLC17A8,TNFAIP3,DHRS7C,OTC,CXCR4,CPS1,CA7,GATA4,MUC6,ESRRG,IL2,NLRP6,DOCK10,HCLS1,TM6SF2,RFX6,IRF4
down	REAC:R-HSA-211945	Phase I - Functionalization of compounds	REAC	1.77e-02	8	103	0.0584	0.0777	CYP3A4,ADH4,CYP2C19,NR1H4,CYP2C18,AADAC,ADH1A,CYP2C9
down	KEGG:04976	Bile secretion	KEGG	1.81e-02	7	89	0.0609	0.0787	UGT2A3,UGT2B17,CYP3A4,SLC10A2,NR1H4,AQP8,SLC5A1
down	GO:0065008	regulation of biological quality	GO:BP	1.92e-02	47	2947	0.2626	0.0159	APOA1,GIP,UGT2A3,UGT2B17,SST,CYP3A4,SLC2A2,CCKAR,ADH4,DEFA5,NR1H4,CD52,CCL5,NEFL,GCG,CYP2C18,F11,GCNT4,RHOH,SLC17A8,GABRG1,CXCR4,CPS1,DHRS9,ARHGAP15,SULT1E1,CA7,DCANP1,PTGER4,TPH1,KCNE2,IL2,NLRP6,SYT4,ADH1A,DOCK10,SLITRK4,GRID2,HCLS1,NCALD,PTGDR,RFX6,NPY,HTR3E,IER3,CYP2C9,DUOXA2
up	GO:0030216	keratinocyte differentiation	GO:BP	2.11e-02	11	178	0.0437	0.0618	KRT74,KRT5,SPRR1B,PKP1,KRT6A,LIPK,KRT75,LCE1E,SPRR3,SPRR1A,KRT4
down	GO:0001817	regulation of cytokine production	GO:BP	2.11e-02	20	781	0.1117	0.0256	APOA1,CD96,KLRK1,DEFA5,NR1H4,PTPN22,CD160,TNFAIP3,HLA-G,SRGN,CD3E,GATA4,CLEC9A,LTB,PTGER4,IL2,NLRP6,LY9,RGCC,IRF4
down	GO:0006805	xenobiotic metabolic process	GO:BP	2.12e-02	8	125	0.0447	0.0640	GSTA1,UGT2B17,CYP3A4,GSTA2,CYP2C19,CYP2C18,AADAC,CYP2C9
down	GO:0010901	regulation of very-low-density lipoprotein particle remodeling	GO:BP	2.13e-02	3	6	0.0168	0.5000	APOC3,APOA1,NR1H4
down	GO:0016098	monoterpenoid metabolic process	GO:BP	2.13e-02	3	6	0.0168	0.5000	CYP3A4,CYP2C19,CYP2C9
up	GO:0017147	Wnt-protein binding	GO:MF	2.25e-02	5	32	0.0193	0.1562	SFRP4,SFRP2,APCDD1,CTHRC1,FZD10
down	GO:0001816	cytokine production	GO:BP	2.36e-02	20	787	0.1117	0.0254	APOA1,CD96,KLRK1,DEFA5,NR1H4,PTPN22,CD160,TNFAIP3,HLA-G,SRGN,CD3E,GATA4,CLEC9A,LTB,PTGER4,IL2,NLRP6,LY9,RGCC,IRF4
down	REAC:R-HSA-500792	GPCR ligand binding	REAC	2.37e-02	17	460	0.1241	0.0370	CCL25,GIP,MLN,SST,CCKAR,CCK,CCL5,GCG,XCL2,PYY,GPR183,CXCR4,PTGER4,LPAR4,GLP2R,PTGDR,NPY
up	GO:0004867	serine-type endopeptidase inhibitor activity	GO:MF	2.42e-02	8	103	0.0309	0.0777	SPINK6,WFIKKN2,ITIH6,SPINT4,SERPINB4,SPOCK1,WFDC10B,WFDC13
down	GO:0055088	lipid homeostasis	GO:BP	2.42e-02	9	167	0.0503	0.0539	APOA4,APOB,APOC3,APOA1,GIP,MTTP,NR1H4,ENPP7,TM6SF2
down	REAC:R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	REAC	2.45e-02	14	328	0.1022	0.0427	CCL25,MLN,SST,CCKAR,CCK,CCL5,XCL2,PYY,GPR183,CXCR4,PTGER4,LPAR4,PTGDR,NPY
down	GO:0002292	T cell differentiation involved in immune response	GO:BP	2.45e-02	7	92	0.0391	0.0761	CD69,STAT4,GPR183,PTGER4,IL2,LY9,IRF4
up	GO:0009913	epidermal cell differentiation	GO:BP	2.48e-02	13	253	0.0516	0.0514	KRT74,KRT5,SFRP4,SPRR1B,PKP1,KRT6A,LIPK,KRT75,LCE1E,PTPRQ,SPRR3,SPRR1A,KRT4
down	GO:0046461	neutral lipid catabolic process	GO:BP	2.64e-02	5	37	0.0279	0.1351	APOA4,APOB,APOC3,CPS1,AADAC
down	GO:0046464	acylglycerol catabolic process	GO:BP	2.64e-02	5	37	0.0279	0.1351	APOA4,APOB,APOC3,CPS1,AADAC
down	GO:0006954	inflammatory response	GO:BP	2.67e-02	21	862	0.1173	0.0244	CCL25,APOA1,NKG7,MEP1B,CD96,NR1H4,CCL5,PTPN22,XCL2,REG3A,VNN1,TNFAIP3,CXCR4,PTGER4,ALOX5AP,CREB3L3,IL2,NLRP6,PTGDR,IER3,DUOXA2
down	KEGG:04672	Intestinal immune network for IgA production	KEGG	2.80e-02	5	44	0.0435	0.1136	CCL25,TNFRSF17,CXCR4,PIGR,IL2
up	GO:0060348	bone development	GO:BP	2.96e-02	12	220	0.0476	0.0545	EPYC,SFRP4,ACTN3,BGN,COMP,COL1A1,NOTUM,ADAMTS12,OPTC,SULF1,DLX5,SCX
down	GO:0032101	regulation of response to external stimulus	GO:BP	2.98e-02	24	1082	0.1341	0.0222	APOA1,NKG7,PGC,CD96,KLRK1,NR1H4,CCL5,F11,PTPN22,CD160,REG3A,GPR183,TNFAIP3,CXCR4,HLA-G,PTGER4,ALOX5AP,CREB3L3,IL2,NLRP6,GRID2,IER3,IRF4,DUOXA2
down	GO:0004022	alcohol dehydrogenase (NAD+) activity	GO:MF	3.08e-02	4	23	0.0217	0.1739	ADH4,DHRS7C,DHRS9,ADH1A
up	GO:0097435	supramolecular fiber organization	GO:BP	3.09e-02	26	861	0.1032	0.0302	KRT74,COL11A1,KRT5,ACAN,COMP,SFRP2,MMP11,COL1A1,KRT23,ADAMTS12,PKP1,KRT6A,OPTC,KRT34,KRT35,SPTA1,KRT32,XIRP1,KRT75,AEBP1,KRT40,WNT11,ADAMTS19,KRT4,TNFAIP6,SCX
up	GO:0099081	supramolecular polymer	GO:CC	3.10e-02	28	1076	0.1065	0.0260	KRT74,COL11A1,STYXL2,KRT5,ACTN3,COL1A1,KRT23,PKP1,KRT6A,MYH13,KRT34,KRT35,KRTAP3-1,KRT32,POTEE,KRT75,ACTBL2,MYH4,COL10A1,KRT40,IGFN1,MYLK2,TNNC2,SMPX,COL8A1,KRT4,KRTAP2-3,AKAP4
up	KEGG:04310	Wnt signaling pathway	KEGG	3.15e-02	9	174	0.0833	0.0517	SFRP4,WNT2,SFRP2,APCDD1,DKK2,NOTUM,NKD1,WNT11,FZD10
down	GO:0006639	acylglycerol metabolic process	GO:BP	3.34e-02	8	133	0.0447	0.0602	APOA4,APOB,APOC3,MTTP,LIPF,CPS1,AADAC,CIDEC
down	GO:0031347	regulation of defense response	GO:BP	3.51e-02	20	809	0.1117	0.0247	APOA1,NKG7,PGC,CD96,KLRK1,NR1H4,CCL5,PTPN22,CD160,REG3A,TNFAIP3,HLA-G,PTGER4,ALOX5AP,CREB3L3,IL2,NLRP6,IER3,IRF4,DUOXA2
up	GO:0098644	complex of collagen trimers	GO:CC	3.52e-02	4	21	0.0152	0.1905	COL11A1,COL1A1,COL10A1,COL8A1
down	GO:0006638	neutral lipid metabolic process	GO:BP	3.53e-02	8	134	0.0447	0.0597	APOA4,APOB,APOC3,MTTP,LIPF,CPS1,AADAC,CIDEC
down	GO:0120020	cholesterol transfer activity	GO:MF	3.67e-02	4	24	0.0217	0.1667	APOA4,APOB,APOA1,MTTP
down	KEGG:04973	Carbohydrate digestion and absorption	KEGG	3.82e-02	5	47	0.0435	0.1064	LCT,SI,SLC2A2,MGAM,SLC5A1
down	GO:0032787	monocarboxylic acid metabolic process	GO:BP	3.88e-02	17	616	0.0950	0.0276	APOA4,APOC3,GSTA1,GIP,CYP3A4,ALDOB,ADH4,CYP2C19,NR1H4,CYP2C18,VNN1,FABP2,DHRS9,ALOX5AP,ADH1A,IER3,CYP2C9
down	GO:0055090	acylglycerol homeostasis	GO:BP	3.90e-02	5	40	0.0279	0.1250	APOA4,APOC3,APOA1,GIP,NR1H4
up	GO:0072359	circulatory system development	GO:BP	3.90e-02	31	1145	0.1230	0.0271	COL11A1,WNT2,FAP,ESM1,ACAN,COMP,SFRP2,COL1A1,INHBA,PRRX1,OPTC,SMYD1,STRA6,CCN6,TBX20,SULF1,EGR3,APOH,PTGS2,FOXS1,MYLK2,WNT11,PROK2,ADAMTS19,COL8A1,ADAM12,APLN,MEOX2,CXCL8,SCX,ALPK3
up	GO:0048870	cell motility	GO:BP	4.03e-02	42	1793	0.1667	0.0234	KRT5,FAP,SOX14,SFRP2,MMP3,APCDD1,COL1A1,ADAMTS12,PRSS56,TREM1,NKX2-1,POTEE,ACTBL2,NKD1,SELE,FEZF1,MMP12,SPOCK1,SOX1,TBX20,SULF1,CCR8,EGR3,APOH,CXCR1,DPEP1,PTGS2,XG,LRRC15,DRD2,WNT11,LBP,CXCL9,CYP19A1,EVX1,C1QTNF8,MEOX2,AKAP4,CXCL8,TNFAIP6,FPR2,CFAP46
up	GO:0048598	embryonic morphogenesis	GO:BP	4.05e-02	21	620	0.0833	0.0339	COL11A1,WNT2,FOXL2,SFRP2,EN1,INHBA,PRRX1,ATP6V1B1,CTHRC1,IRX2,STRA6,TBX20,SULF1,PTPRQ,WNT11,DLX5,GRHL3,COL8A1,NKX3-2,APLN,SCX
down	GO:0022407	regulation of cell-cell adhesion	GO:BP	4.05e-02	15	494	0.0838	0.0304	CCL25,APOA1,CD69,KLRK1,CCL5,CD27,PTPN22,CD160,VNN1,RHOH,HLA-G,CD3E,IL2,NEXMIF,RGCC
down	GO:0001819	positive regulation of cytokine production	GO:BP	4.05e-02	15	494	0.0838	0.0304	KLRK1,DEFA5,NR1H4,PTPN22,CD160,HLA-G,CD3E,GATA4,CLEC9A,LTB,PTGER4,IL2,LY9,RGCC,IRF4
up	GO:0005539	glycosaminoglycan binding	GO:MF	4.18e-02	12	249	0.0463	0.0482	COL11A1,EPYC,BGN,ACAN,LPA,COMP,CEL,CCN6,SULF1,APOH,CXCL8,TNFAIP6
up	GO:0045095	keratin filament	GO:CC	4.33e-02	7	93	0.0266	0.0753	KRT74,KRT5,KRT6A,KRTAP3-1,KRT75,KRT4,KRTAP2-3
down	GO:0070330	aromatase activity	GO:MF	4.33e-02	4	25	0.0217	0.1600	CYP3A4,CYP2C19,CYP2C18,CYP2C9
down	GO:0008210	estrogen metabolic process	GO:BP	4.41e-02	5	41	0.0279	0.1220	UGT2A3,UGT2B17,CYP3A4,SULT1E1,CYP2C9
up	GO:0006936	muscle contraction	GO:BP	4.47e-02	15	349	0.0595	0.0430	ACTN3,COMP,CHRND,MYH13,MYH4,SCN4A,TBX20,SULF1,CKMT2,PTGS2,DRD2,MYLK2,TNNC2,SMPX,PROK2
down	GO:0002285	lymphocyte activation involved in immune response	GO:BP	4.63e-02	10	227	0.0559	0.0441	NKG7,CD69,CD160,STAT4,GPR183,PTGER4,IL2,DOCK10,LY9,IRF4
down	GO:0052741	(R)-limonene 6-monooxygenase activity	GO:MF	4.95e-02	2	2	0.0109	1.0000	CYP2C19,CYP2C9
down	GO:0031769	glucagon receptor binding	GO:MF	4.95e-02	2	2	0.0109	1.0000	GIP,GCG
down	GO:0019113	limonene monooxygenase activity	GO:MF	4.95e-02	2	2	0.0109	1.0000	CYP2C19,CYP2C9
down	GO:0018676	(S)-limonene 7-monooxygenase activity	GO:MF	4.95e-02	2	2	0.0109	1.0000	CYP2C19,CYP2C9
down	GO:0018675	(S)-limonene 6-monooxygenase activity	GO:MF	4.95e-02	2	2	0.0109	1.0000	CYP2C19,CYP2C9
up	GO:0098646	interstitial hexagonal collagen network	GO:CC	4.98e-02	2	2	0.0076	1.0000	COL10A1,COL8A1
