direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
down	GO:0005911	cell-cell junction	GO:CC	3.22e-07	23	526	0.1111	0.0437	CLDN6,KRT8,KRT18,PKP3,FAT2,GRHL2,DSG2,CLDN4,CDH3,EPPK1,CLDN7,CDH1,DSC2,JUP,CDH15,LAMA1,CGN,PODXL,AJUBA,CLDN23,PLEKHG4B,FRMD6,PKP2
up	REAC:R-HSA-372790	Signaling by GPCR	REAC	3.24e-07	39	695	0.1866	0.0561	CCL4,CCL4L2,RGS1,CXCL9,CCL3,ADORA3,NMUR2,CX3CR1,C3AR1,CCR2,FPR1,CXCR1,RGS18,CXCL10,CCR5,CCL3L1,FFAR3,CCR6,C3,CCK,PENK,GPR15,FGD2,ADRB2,LPAR5,AVP,ADGRE1,NTSR2,C5AR1,P2RY12,PTAFR,P2RY13,PPBP,CXCL3,S1PR4,CXCL8,ADGRE5,PIK3R5,VAV1
up	KEGG:04940	Type I diabetes mellitus	KEGG	3.27e-07	10	40	0.0602	0.2500	HLA-DQB1,IL1B,HLA-DRA,CD86,HLA-DRB5,HLA-DOA,HLA-DRB1,HLA-DMB,GZMB,HLA-F
up	GO:0048002	antigen processing and presentation of peptide antigen	GO:BP	3.93e-07	12	68	0.0400	0.1765	FCGR1A,CD74,HLA-DRA,TREM2,HLA-DRB5,FCER1G,HLA-DOA,HLA-DRB1,HLA-DMB,IFI30,PYCARD,HLA-F
up	GO:0051250	negative regulation of lymphocyte activation	GO:BP	4.18e-07	17	164	0.0567	0.1037	LILRB2,PLA2G2A,TYROBP,CD74,LILRB4,LAPTM5,VSIG4,MNDA,CD69,HLA-DRB1,CD300A,RUNX3,SAMSN1,PGLYRP2,LGALS9,TNFAIP8L2,IDO1
up	REAC:R-HSA-418594	G alpha (i) signalling events	REAC	4.44e-07	25	311	0.1196	0.0804	CCL4,CCL4L2,RGS1,CXCL9,ADORA3,NMUR2,CX3CR1,C3AR1,CCR2,FPR1,CXCR1,RGS18,CXCL10,CCR5,CCR6,C3,PENK,LPAR5,C5AR1,P2RY12,P2RY13,PPBP,CXCL3,S1PR4,CXCL8
up	GO:0043299	leukocyte degranulation	GO:BP	4.44e-07	13	85	0.0433	0.1529	CCL3,FCGR3A,CCR2,NKG7,FCER1A,ITGB2,SPI1,HCK,CD300A,IL13RA2,PTAFR,LGALS9,HLA-F
up	GO:0030667	secretory granule membrane	GO:CC	4.51e-07	22	319	0.0692	0.0690	LILRB2,TYROBP,C3AR1,FPR1,CXCR1,FCGR2A,FCER1G,CD33,PTPRC,CD53,ITGB2,PLA1A,SLC2A5,SELL,CD14,C5AR1,CD300A,CYBB,PTAFR,SELP,ADGRE5,STING1
up	GO:0016192	vesicle-mediated transport	GO:BP	4.80e-07	56	1592	0.1867	0.0352	FGA,FGG,AHSG,CCL3,APOC2,FCGR1A,FGB,TYROBP,FCGR3A,AIF1,CCR2,CLEC9A,LILRB4,PLD4,CXCR1,NKG7,LAPTM5,APOC1,TREM2,FCGR2A,FCER1A,FCER1G,SCARA5,PTPRC,DKK1,ITGB2,SPI1,SCIN,CCL8,VAMP5,TIMD4,SELE,C3,HCK,CD14,ADRB2,ARHGAP25,APOA2,CLEC10A,SLC2A4,CD300A,BIN2,IL13RA2,NEURL3,PTAFR,LGALS9,CXCL8,PLEK,PYCARD,DOCK2,IL15RA,RCSD1,SIRPG,VAV1,CD163,HLA-F
up	GO:0032760	positive regulation of tumor necrosis factor production	GO:BP	5.18e-07	14	104	0.0467	0.1346	CCL3,TYROBP,FCGR3A,CCR2,CD2,FCGR2A,PTPRC,LY96,CD14,SASH3,CYBB,PTAFR,LGALS9,PYCARD
down	REAC:R-HSA-73928	Depyrimidination	REAC	5.29e-07	10	59	0.0775	0.1695	H4C13,H2BC9,H2BC14,H2AC14,H2BC10,H2BC3,H2BC13,H2BC17,H4C12,H2AC7
down	REAC:R-HSA-110329	Cleavage of the damaged pyrimidine 	REAC	5.29e-07	10	59	0.0775	0.1695	H4C13,H2BC9,H2BC14,H2AC14,H2BC10,H2BC3,H2BC13,H2BC17,H4C12,H2AC7
down	REAC:R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	REAC	5.29e-07	10	59	0.0775	0.1695	H4C13,H2BC9,H2BC14,H2AC14,H2BC10,H2BC3,H2BC13,H2BC17,H4C12,H2AC7
down	GO:0071944	cell periphery	GO:CC	5.30e-07	100	6347	0.4831	0.0158	MMP9,IVL,CLDN6,CLCA1,MRGPRX1,KRT8,VTCN1,KRT18,LAMC2,GCG,MUC17,MUC13,CBLN1,PKP3,CEACAM7,PRTG,FGFBP1,MUC16,LAD1,FAT2,GABRA6,CST6,CRISP3,GABRP,CEACAM6,ITGB6,LRATD2,PRPH,SPINT1,KRT19,FLNC,ENPEP,CRTAM,DSG2,ST14,PSTPIP2,TACSTD2,ANO9,CLDN4,SPRR1B,CDH3,PMEL,MMP12,SI,GPR87,TMPRSS11E,ADGRG7,GRM4,FBN2,LGALS4,MMP10,EPPK1,CLDN7,CDH1,RAB25,IQGAP2,ANXA3,DSC2,PLSCR5,SLCO2A1,GPA33,ITGA2,ADAMTS12,LUM,TNC,JUP,LEFTY2,CDH15,FLNB,LAMA1,CGN,IL2RB,C3ORF52,PROM1,KRT14,CELSR1,PODXL,SCEL,OTOL1,KDF1,AJUBA,PRSS8,HAPLN1,SLITRK6,ADGRG6,OXGR1,LTB,CLDN23,PLEKHG4B,CDCP1,CEACAM5,EPHA1,GPR50,PLEKHN1,VIL1,OLFM4,FRMD6,TNFSF15,PKP2,KISS1
up	GO:0002688	regulation of leukocyte chemotaxis	GO:BP	5.54e-07	15	124	0.0500	0.1210	CCL4,CCL3,CX3CR1,AIF1,C3AR1,CCR2,CD74,CXCL10,PADI2,CCR6,C5AR1,DUSP1,LGALS9,CSF1R,CXCL8
up	GO:0042613	MHC class II protein complex	GO:CC	5.99e-07	7	17	0.0220	0.4118	HLA-DQB1,CD74,HLA-DRA,HLA-DRB5,HLA-DOA,HLA-DRB1,HLA-DMB
up	GO:0050921	positive regulation of chemotaxis	GO:BP	6.24e-07	16	146	0.0533	0.1096	CCL4,CCL3,CX3CR1,AIF1,C3AR1,CCR2,CCL26,CD74,CXCL10,TREM2,CCR6,C5AR1,P2RY12,LGALS9,CSF1R,CXCL8
down	REAC:R-HSA-73929	Base-Excision Repair, AP Site Formation	REAC	6.28e-07	10	60	0.0775	0.1667	H4C13,H2BC9,H2BC14,H2AC14,H2BC10,H2BC3,H2BC13,H2BC17,H4C12,H2AC7
up	GO:0050766	positive regulation of phagocytosis	GO:BP	6.64e-07	12	71	0.0400	0.1690	AHSG,FCGR1A,TREM2,FCGR2A,FCER1G,PTPRC,C3,APOA2,PYCARD,DOCK2,IL15RA,SIRPG
down	GO:0070161	anchoring junction	GO:CC	6.96e-07	30	912	0.1449	0.0329	ACTC1,CLDN6,KRT8,KRT18,PKP3,FAT2,ITGB6,GRHL2,FLNC,DSG2,CLDN4,CDH3,EPPK1,CLDN7,CDH1,DSC2,ITGA2,TNC,JUP,CDH15,FLNB,LAMA1,CGN,PODXL,KDF1,AJUBA,CLDN23,PLEKHG4B,FRMD6,PKP2
up	REAC:R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	REAC	7.05e-07	19	182	0.0909	0.1044	FCGR1A,LILRB2,TYROBP,FCGR3A,LILRB4,CD3E,HCST,TREM2,LILRA1,CD33,CD300C,ITGB2,CD1C,C3,SELL,SIGLEC8,CD300A,LILRA4,HLA-F
up	GO:0010628	positive regulation of gene expression	GO:BP	7.47e-07	47	1212	0.1567	0.0388	CCL3,LILRB2,IL1B,TYROBP,FCGR3A,AIF1,C3AR1,CCR2,CLEC9A,CD2,EGR1,CD74,LAPTM5,CD3E,CD86,PADI2,TREM2,FCGR2A,FCER1G,ZFP36,FFAR3,PTPRC,DKK1,SPI1,LY96,ALOX15B,C3,CLEC3B,OSM,CD14,CD4,APOA2,AVP,SASH3,C5AR1,CYBB,PTAFR,LGALS9,CD7,ENG,CSF1R,CXCL8,PYCARD,BCL11A,STING1,IDO1,HLA-F
up	GO:1990266	neutrophil migration	GO:BP	9.80e-07	14	109	0.0467	0.1284	CXCL9,CCL3,IL1B,C3AR1,CD74,CXCR1,CXCL10,FCER1G,ITGB2,C5AR1,PPBP,CXCL3,CXCL8,VAV1
up	GO:0005773	vacuole	GO:CC	1.07e-06	37	867	0.1164	0.0427	HLA-DQB1,IL1B,C3AR1,CD74,FPR1,HLA-DRA,NKG7,LAPTM5,PADI2,GZMH,MNDA,HLA-DRB5,IFITM2,RNASE6,SRGN,HLA-DOA,HLA-DRB1,CD1C,SPPL2C,C3,TTR,HLA-DMB,HCK,ADRB2,SLC15A3,RNASET2,NEU4,BPI,IFI30,TNFAIP8L2,PYCARD,GIMAP5,STING1,TASL,GZMB,GNLY,HLA-F
up	KEGG:05330	Allograft rejection	KEGG	1.19e-06	9	34	0.0542	0.2647	HLA-DQB1,HLA-DRA,CD86,HLA-DRB5,HLA-DOA,HLA-DRB1,HLA-DMB,GZMB,HLA-F
up	GO:0002886	regulation of myeloid leukocyte mediated immunity	GO:BP	1.22e-06	11	59	0.0367	0.1864	FCGR1A,TYROBP,CX3CR1,CCR2,ITGB2,SPI1,C3,CD300A,IL13RA2,PTAFR,LGALS9
up	GO:0002757	immune response-activating signaling pathway	GO:BP	1.22e-06	28	494	0.0933	0.0567	TYROBP,C3AR1,LILRB4,FPR1,LAPTM5,CD3E,TREM2,MNDA,FCER1G,PTPRC,HLA-DRB1,LY96,FYB1,C3,MOG,HCK,CD14,LCP2,SLC15A3,C5AR1,CD300A,USP17L2,PYCARD,STING1,TASL,LILRA4,VAV1,TLR10
up	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	GO:BP	1.25e-06	14	111	0.0467	0.1261	CCL4,CCL4L2,CXCL9,CCL3,CCL26,CXCL10,CCL3L1,RNASE6,CCL8,CCL14,PPBP,CXCL3,CXCL8,GNLY
up	GO:0098883	synapse pruning	GO:BP	1.26e-06	7	15	0.0233	0.4667	C1QB,C1QC,C1QA,CX3CR1,TREM2,DKK1,C3
up	GO:0071216	cellular response to biotic stimulus	GO:BP	1.29e-06	20	252	0.0667	0.0794	CXCL9,LILRB2,IL1B,LY86,CX3CR1,CXCL10,CCR5,CD86,TREM2,ZFP36,LY96,HCK,CD14,BPI,PTAFR,PPBP,CXCL3,CXCL8,PYCARD,TLR10
up	GO:0002705	positive regulation of leukocyte mediated immunity	GO:BP	1.39e-06	16	154	0.0533	0.1039	FCGR1A,IL1B,TYROBP,HLA-DRA,TREM2,PTPRC,ITGB2,SPI1,HLA-DRB1,CD1C,C3,SASH3,PTAFR,CD7,VAV1,HLA-F
up	GO:0060627	regulation of vesicle-mediated transport	GO:BP	1.40e-06	29	531	0.0967	0.0546	FGA,FGG,AHSG,APOC2,FCGR1A,FGB,CCR2,APOC1,TREM2,FCGR2A,FCER1G,PTPRC,DKK1,ITGB2,SPI1,SELE,C3,HCK,CD14,APOA2,CD300A,IL13RA2,PTAFR,LGALS9,PYCARD,DOCK2,IL15RA,SIRPG,HLA-F
down	GO:0007155	cell adhesion	GO:BP	1.53e-06	41	1530	0.2071	0.0268	CLDN6,VTCN1,GATA3,KRT18,LAMC2,CBLN1,PKP3,PRTG,MUC16,FAT2,CEACAM6,ITGB6,GRHL2,CRTAM,DSG2,PSG2,TACSTD2,CLDN4,CDH3,MMP12,SFN,LGALS4,CLDN7,CDH1,DSC2,ITGA2,ADAMTS12,TNC,JUP,CDH15,LAMA1,CELSR1,PODXL,AJUBA,HAPLN1,CLDN23,PLEKHG4B,CEACAM5,EPHA1,OLFM4,PKP2
up	KEGG:04620	Toll-like receptor signaling pathway	KEGG	1.58e-06	14	106	0.0843	0.1321	CCL4,CCL4L2,CXCL9,CCL3,IL1B,FOS,CXCL10,CD86,CCL3L1,LY96,CD14,IFNA8,IFNA13,CXCL8
down	REAC:R-HSA-9670095	Inhibition of DNA recombination at telomere	REAC	1.66e-06	10	66	0.0775	0.1515	H4C13,H2BC9,H2BC14,H2AC14,H2BC10,H2BC3,H2BC13,H2BC17,H4C12,H2AC7
up	GO:0002286	T cell activation involved in immune response	GO:BP	1.86e-06	15	135	0.0500	0.1111	APBB1IP,TYROBP,CD74,HLA-DRA,CD86,TREM2,FCER1G,CD69,HLA-DRB1,CD1C,HLA-DMB,IFNA8,IFNA13,LGALS9,JUNB
up	GO:0042129	regulation of T cell proliferation	GO:BP	1.95e-06	17	181	0.0567	0.0939	LILRB2,PLA2G2A,IL1B,AIF1,CCR2,LILRB4,CD3E,CD86,VSIG4,PTPRC,RASAL3,HLA-DRB1,HLA-DMB,SASH3,LGALS9,PYCARD,IDO1
up	GO:0031349	positive regulation of defense response	GO:BP	2.09e-06	28	506	0.0933	0.0553	CCL3,FCGR1A,PLA2G2A,IL1B,TYROBP,CCR2,NKG7,TREM2,MNDA,FFAR3,SPI1,LY96,C3,PENK,OSM,HCK,CD14,SLC15A3,CD300A,USP17L2,PYCARD,STING1,TASL,LILRA4,VAV1,IDO1,TLR10,HLA-F
up	GO:0002690	positive regulation of leukocyte chemotaxis	GO:BP	2.11e-06	13	96	0.0433	0.1354	CCL4,CCL3,CX3CR1,AIF1,C3AR1,CCR2,CD74,CXCL10,CCR6,C5AR1,LGALS9,CSF1R,CXCL8
up	REAC:R-HSA-1280218	Adaptive Immune System	REAC	2.35e-06	41	810	0.1962	0.0506	FGA,FGG,FCGR1A,FGB,LILRB2,TYROBP,TUBA3C,FCGR3A,CD74,LILRB4,HLA-DRA,CD3E,CD86,HCST,TREM2,LILRA1,HLA-DRB5,ASB17,CD33,PTPRC,CD300C,ITGB2,HLA-DOA,HLA-DRB1,CD1C,LY96,FYB1,C3,HLA-DMB,S100A1,SELL,CD14,CD4,LCP2,SIGLEC8,CD300A,IFI30,CYBB,LILRA4,VAV1,HLA-F
up	GO:0019722	calcium-mediated signaling	GO:BP	2.38e-06	19	234	0.0633	0.0812	CCL4,CCL3,NMUR2,FCGR3A,CX3CR1,C3AR1,CCR2,CXCR1,CCR5,CD3E,TREM2,PTPRC,CCR6,SELE,GPR15,CD4,P2RY12,CXCL8,PLEK
up	GO:0050920	regulation of chemotaxis	GO:BP	2.55e-06	18	209	0.0600	0.0861	CCL4,CCL3,CX3CR1,AIF1,C3AR1,CCR2,CCL26,CD74,CXCL10,PADI2,TREM2,CCR6,C5AR1,DUSP1,P2RY12,LGALS9,CSF1R,CXCL8
up	REAC:R-HSA-388396	GPCR downstream signalling	REAC	2.60e-06	35	622	0.1675	0.0563	CCL4,CCL4L2,RGS1,CXCL9,ADORA3,NMUR2,CX3CR1,C3AR1,CCR2,FPR1,CXCR1,RGS18,CXCL10,CCR5,FFAR3,CCR6,C3,CCK,PENK,GPR15,FGD2,ADRB2,LPAR5,AVP,NTSR2,C5AR1,P2RY12,PTAFR,P2RY13,PPBP,CXCL3,S1PR4,CXCL8,PIK3R5,VAV1
down	GO:0030216	keratinocyte differentiation	GO:BP	2.73e-06	14	178	0.0707	0.0787	IVL,ZBED2,KRT7,KRT5,GRHL2,ST14,IRF6,SPRR1B,CDH3,SFN,FLNB,KRT14,SCEL,KDF1
up	GO:0051050	positive regulation of transport	GO:BP	2.93e-06	37	847	0.1233	0.0437	FGA,FGG,AHSG,CCL4,CXCL9,CCL3,FCGR1A,FGB,IL1B,HCLS1,CCR2,STRIT1,CXCL10,TREM2,FCGR2A,FCER1G,CD33,PTPRC,ITGB2,HLA-DRB1,SCIN,SELE,C3,CD14,ADRB2,APOA2,AVP,P2RY12,NPR1,PTAFR,PYCARD,DOCK2,IL15RA,SIRPG,HLA-F,KCNJ2,AQP1
down	REAC:R-HSA-3214841	PKMTs methylate histone lysines	REAC	2.99e-06	10	70	0.0775	0.1429	H3C3,H3C8,H4C13,H3C7,H3C11,H3C12,H3C2,H3C6,H3C10,H4C12
up	KEGG:05310	Asthma	KEGG	3.00e-06	8	27	0.0482	0.2963	HLA-DQB1,HLA-DRA,HLA-DRB5,FCER1A,FCER1G,HLA-DOA,HLA-DRB1,HLA-DMB
up	GO:0032623	interleukin-2 production	GO:BP	3.04e-06	11	64	0.0367	0.1719	IL1B,CCR2,LILRB4,LAPTM5,CD3E,CD86,VSIG4,ZFP36,PTPRC,CD4,SASH3
up	GO:0032663	regulation of interleukin-2 production	GO:BP	3.04e-06	11	64	0.0367	0.1719	IL1B,CCR2,LILRB4,LAPTM5,CD3E,CD86,VSIG4,ZFP36,PTPRC,CD4,SASH3
down	GO:0031982	vesicle	GO:CC	3.04e-06	72	4033	0.3478	0.0179	MMP9,IVL,ACTC1,CLCA1,KRT8,KRT18,GCG,H3C3,ACTA1,PI15,H3C8,H4C13,H2BC9,H2BC14,H3C7,H2AC14,KRT7,MUC16,KRT13,LAD1,FAT2,H3C11,H2AC13,H2BC10,C5ORF46,CST6,CRISP3,KRT5,CEACAM6,SCGN,PRPH,H3C12,SPINT1,KRT19,H2BC13,ENPEP,DSG2,IRF6,TACSTD2,H3C2,H3C6,PMEL,SI,SFN,GRM4,AP1M2,CDH1,RAB25,IQGAP2,ANXA3,DSC2,KRT9,GPA33,H2AC12,LUM,JUP,LEFTY2,CDH15,FLNB,IL2RB,PROM1,KRT14,PODXL,SCEL,H3C10,PRSS8,CEACAM5,H4C12,SERPINB13,H2AC7,VIL1,OLFM4
up	GO:0141124	intracellular signaling cassette	GO:BP	3.07e-06	61	1912	0.2033	0.0319	FGA,FGG,CCL4,CCL3,PLVAP,FGB,PLA2G2A,IL1B,NMUR2,FCGR3A,CX3CR1,HCLS1,AIF1,C3AR1,CCR2,FOS,CD74,LILRB4,FPR1,CXCR1,CCR5,LAPTM5,CD3E,CD86,HCST,TREM2,ZFP36,PTPRC,RASAL3,DKK1,SPI1,HLA-DRB1,PPM1N,CCR6,SELE,GPR15,FGD2,OSM,ADRB2,ARHGAP25,AMBP,CD4,C5AR1,CD300A,DUSP1,P2RY12,NPR1,USP17L2,LGALS9,ENG,CSF1R,CXCL8,PLEK,SELP,JUNB,PYCARD,ROS1,DOCK2,PIK3R5,VAV1,AQP1
down	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	GO:BP	3.15e-06	17	284	0.0859	0.0599	CLDN6,CBLN1,FAT2,CEACAM6,CRTAM,DSG2,PSG2,CLDN4,CDH3,CLDN7,CDH1,DSC2,CDH15,CELSR1,AJUBA,CLDN23,CEACAM5
down	REAC:R-HSA-446728	Cell junction organization	REAC	3.20e-06	12	114	0.0930	0.1053	CLDN6,LAMC2,KRT5,FLNC,CLDN4,CDH3,CLDN7,CDH1,JUP,CDH15,KRT14,CLDN23
down	REAC:R-HSA-1266695	Interleukin-7 signaling	REAC	3.30e-06	8	37	0.0620	0.2162	H3C3,H3C8,H3C7,H3C11,H3C12,H3C2,H3C6,H3C10
down	GO:0048646	anatomical structure formation involved in morphogenesis	GO:BP	3.70e-06	35	1199	0.1768	0.0292	MMP9,ACTC1,NPPB,KRT8,GATA3,HOXB1,ACTA1,CBLN1,HAND1,FGFBP1,ITGB6,GRHL2,SPINT1,KRT19,FLNC,ENPEP,CDX1,ST14,TFAP2A,FBN2,ANXA3,ANKRD1,ITGA2,ISL1,GRHL3,JUP,GARIN1B,TRIM71,PROM1,TBX3,CELSR1,PODXL,ADGRG6,GATA2,EPHA1
down	REAC:R-HSA-774815	Nucleosome assembly	REAC	3.97e-06	10	72	0.0775	0.1389	H4C13,H2BC9,H2BC14,H2AC14,H2BC10,H2BC3,H2BC13,H2BC17,H4C12,H2AC7
down	REAC:R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	REAC	3.97e-06	10	72	0.0775	0.1389	H4C13,H2BC9,H2BC14,H2AC14,H2BC10,H2BC3,H2BC13,H2BC17,H4C12,H2AC7
up	GO:0060205	cytoplasmic vesicle lumen	GO:CC	3.97e-06	21	328	0.0660	0.0640	FGA,FGG,AHSG,FGB,SLPI,HSPA6,PADI2,MNDA,SRGN,C3,CLEC3B,SERPINA1,TTR,PENK,RNASET2,BPI,BIN2,PPBP,PYCARD,DOCK2,GZMB
up	GO:0042098	T cell proliferation	GO:BP	4.02e-06	18	215	0.0600	0.0837	LILRB2,PLA2G2A,IL1B,AIF1,CCR2,LILRB4,CD3E,CD86,VSIG4,PTPRC,RASAL3,HLA-DRB1,HLA-DMB,SASH3,LGALS9,PYCARD,DOCK2,IDO1
up	GO:0071222	cellular response to lipopolysaccharide	GO:BP	4.02e-06	18	215	0.0600	0.0837	CXCL9,LILRB2,IL1B,LY86,CX3CR1,CXCL10,CCR5,CD86,ZFP36,LY96,HCK,CD14,BPI,PTAFR,PPBP,CXCL3,CXCL8,PYCARD
up	GO:0031983	vesicle lumen	GO:CC	4.19e-06	21	329	0.0660	0.0638	FGA,FGG,AHSG,FGB,SLPI,HSPA6,PADI2,MNDA,SRGN,C3,CLEC3B,SERPINA1,TTR,PENK,RNASET2,BPI,BIN2,PPBP,PYCARD,DOCK2,GZMB
up	KEGG:04514	Cell adhesion molecules	KEGG	4.30e-06	16	153	0.0964	0.1046	HLA-DQB1,CD2,HLA-DRA,SELPLG,CD86,HLA-DRB5,PTPRC,ITGB2,HLA-DOA,HLA-DRB1,SELE,HLA-DMB,SELL,CD4,SELP,HLA-F
up	GO:0046634	regulation of alpha-beta T cell activation	GO:BP	4.43e-06	14	122	0.0467	0.1148	CCR2,LILRB4,HLA-DRA,CD3E,CD86,CD69,PTPRC,RASAL3,HLA-DRB1,SASH3,CD300A,RUNX3,LGALS9,JUNB
up	GO:0002819	regulation of adaptive immune response	GO:BP	4.66e-06	18	217	0.0600	0.0829	FCGR1A,IL1B,CCR2,LILRB4,HLA-DRA,TREM2,CD69,PTPRC,HLA-DRB1,CD1C,C3,CD4,SASH3,SAMSN1,CD7,JUNB,PYCARD,HLA-F
up	KEGG:05152	Tuberculosis	KEGG	4.79e-06	17	175	0.1024	0.0971	HLA-DQB1,FCGR1A,IL1B,FCGR3A,CD74,HLA-DRA,FCGR2A,HLA-DRB5,FCER1G,ITGB2,HLA-DOA,HLA-DRB1,C3,HLA-DMB,CD14,IFNA8,IFNA13
up	GO:0005126	cytokine receptor binding	GO:MF	5.04e-06	20	278	0.0649	0.0719	CCL4,CCL4L2,CXCL9,CCL3,IL1B,CX3CR1,CCR2,CCL26,CXCL10,CCL3L1,CCL8,OSM,CCL14,IFNA8,IFNA13,PPBP,ENG,CXCL3,CXCL8,PYCARD
up	GO:0046631	alpha-beta T cell activation	GO:BP	5.25e-06	17	193	0.0567	0.0881	CCR2,LILRB4,HLA-DRA,NKG7,CD3E,CD86,CD69,PTPRC,RASAL3,HLA-DRB1,WDFY4,SASH3,CD300A,RUNX3,LGALS9,JUNB,DOCK2
up	GO:1903708	positive regulation of hemopoiesis	GO:BP	5.25e-06	17	193	0.0567	0.0881	LILRB2,TYROBP,HCLS1,FOS,CD74,LILRB4,HLA-DRA,CD86,TREM2,PTPRC,SPI1,HLA-DRB1,CD4,SASH3,RUNX3,LGALS9,IL15RA
up	GO:1902107	positive regulation of leukocyte differentiation	GO:BP	5.25e-06	17	193	0.0567	0.0881	LILRB2,TYROBP,HCLS1,FOS,CD74,LILRB4,HLA-DRA,CD86,TREM2,PTPRC,SPI1,HLA-DRB1,CD4,SASH3,RUNX3,LGALS9,IL15RA
up	GO:0051049	regulation of transport	GO:BP	5.43e-06	54	1607	0.1800	0.0336	FGA,FGG,AHSG,CCL4,CXCL9,CCL3,APOC2,FCGR1A,FGB,LILRB2,ADORA3,IL1B,HCLS1,CCR2,STRIT1,CD74,CXCL10,APOC1,TREM2,FCGR2A,FCER1G,CD33,FFAR3,PTPRC,DKK1,ITGB2,SPI1,HLA-DRB1,SCIN,SELE,C3,OSM,HCK,CD14,ADRB2,CD4,APOA2,KCNJ1,AVP,CD300A,P2RY12,NPR1,IL13RA2,PTAFR,LGALS9,PYCARD,ROS1,DOCK2,IL15RA,SIRPG,KCNG3,HLA-F,KCNJ2,AQP1
down	GO:0030154	cell differentiation	GO:BP	5.70e-06	78	4437	0.3939	0.0176	MMP9,IVL,ACTC1,ZBED2,KRT8,GATA3,ACTA1,H4C13,CBLN1,ESRP1,KRT7,HAND1,OVOL1,PRTG,KRT13,LIN28A,BARHL1,KRT5,SP6,ITGB6,GRHL2,KRT20,SPINT1,KRT19,FLNC,IGF2BP1,CRTAM,CDX1,ST14,TFAP2A,IRF6,TACSTD2,LMX1A,SPRR1B,CDH3,SFN,GDF6,BARHL2,FBN2,CDH1,RAB25,TLL1,KRT9,C1QL4,ANKRD1,ITGA2,ISL1,BNC1,ADAMTS12,IRX4,TNC,GSX2,GARIN1B,FLNB,LAMA1,PROM1,KRT14,DLX3,CBX2,TBX3,CELSR1,PODXL,SCEL,KDF1,HAPLN1,SLITRK6,ADGRG6,RASSF10,PLEKHG4B,CEACAM5,GATA2,MDFI,ZIC1,H4C12,TEAD3,VIL1,FRMD6,PKP2
down	GO:0048869	cellular developmental process	GO:BP	5.76e-06	78	4438	0.3939	0.0176	MMP9,IVL,ACTC1,ZBED2,KRT8,GATA3,ACTA1,H4C13,CBLN1,ESRP1,KRT7,HAND1,OVOL1,PRTG,KRT13,LIN28A,BARHL1,KRT5,SP6,ITGB6,GRHL2,KRT20,SPINT1,KRT19,FLNC,IGF2BP1,CRTAM,CDX1,ST14,TFAP2A,IRF6,TACSTD2,LMX1A,SPRR1B,CDH3,SFN,GDF6,BARHL2,FBN2,CDH1,RAB25,TLL1,KRT9,C1QL4,ANKRD1,ITGA2,ISL1,BNC1,ADAMTS12,IRX4,TNC,GSX2,GARIN1B,FLNB,LAMA1,PROM1,KRT14,DLX3,CBX2,TBX3,CELSR1,PODXL,SCEL,KDF1,HAPLN1,SLITRK6,ADGRG6,RASSF10,PLEKHG4B,CEACAM5,GATA2,MDFI,ZIC1,H4C12,TEAD3,VIL1,FRMD6,PKP2
up	GO:0012505	endomembrane system	GO:CC	5.85e-06	113	4872	0.3553	0.0232	FGA,AFP,FGG,AHSG,USP17L23,USP17L20,HLA-DQB1,APOC2,FCGR1A,FGB,LILRB2,PLA2G2A,IL1B,TYROBP,CH25H,CX3CR1,C3AR1,GZMK,FOS,STRIT1,CD2,CD74,SLPI,UGT2B11,FPR1,PLD4,CXCR1,HLA-DRA,CCR5,LAPTM5,CD3E,APOC1,HSPA6,PADI2,FCGR2A,MNDA,HLA-DRB5,FCER1G,CD33,USP17L15,GGTA1,IFITM2,PTPRC,CD53,SRGN,DKK1,ITGB2,HLA-DOA,MS4A7,HLA-DRB1,CD1C,LY96,VAMP5,PLA1A,SPPL2C,SELE,C3,CLEC3B,CYP4F22,SERPINA1,TTR,SHISA2,HLA-DMB,PENK,GPR15,FGD2,SLC2A5,S100A1,SELL,HCK,CD14,ADRB2,AMBP,CD4,APOA2,TBXAS1,SLC15A3,RNASET2,AVP,SLC2A4,WDFY4,NEU4,C5AR1,BPI,CD300A,GJB1,ENTPD2,BIN2,CYBB,USP17L2,NEURL3,PTAFR,PDILT,P2RY13,PPBP,TMC8,IFI6,PTGS1,SELP,PYCARD,GIMAP5,ADGRE5,DOCK2,IL15RA,RCSD1,USP17L22,STING1,TASL,GIMAP1,CYP2J2,KCNG3,HLA-F,AQP1
down	GO:0009887	animal organ morphogenesis	GO:BP	5.99e-06	32	1042	0.1616	0.0307	ACTC1,GATA3,HOXB1,ACTA1,HAND1,SP6,ITGB6,GRHL2,CDX1,TFAP2A,TACSTD2,FBN2,ANKRD1,ITGA2,ISL1,GRHL3,ESRP2,IRX4,TNC,GSX2,LAMA1,PROM1,DLX3,TBX3,CELSR1,SLITRK6,ADGRG6,CER1,GATA2,MDFI,ZIC1,PKP2
