direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
down	GO:0003677	DNA binding	GO:MF	9.74e-06	36	2542	0.3333	0.0142	H4C11,H2AC16,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,H1-5,H3C12,HES5,H2BC13,H2AC17,H3C11,H2BC10,H2AC13,H2AC12,TNFAIP3,H2AC7,H2BC3,H4C13,H2BC8,H3C4,H1-1,H3C10,H2BC11,BCL11B,H2BC9,ANKRD1,TGIF2-RAB5IF,SALL1,ATF3,GATA6,SOX17,H2BC6,KDM6B
down	KEGG:05202	Transcriptional misregulation in cancer	KEGG	9.92e-06	12	192	0.1579	0.0625	CXCL8,H3C8,H3C3,H3C2,IL6,H3C12,H3C11,CSF2,H3C4,H3C10,BCL2A1,BCL11B
up	GO:0031410	cytoplasmic vesicle	GO:CC	1.07e-05	126	2556	0.1864	0.0493	TRARG1,KLK5,CTSG,HLA-DOA,CPA3,SIGLEC1,HBB,HK3,CALML5,LILRB2,F13A1,KLK3,CMA1,STAB1,CD36,SCGB1A1,PLCB2,AQP7,MYO7A,CALCR,CX3CR1,KLK6,MPEG1,TRPM2,LEFTY2,MRC1,SLC18A2,TMEM150B,SIGLEC9,TNF,ALOX5,ITGAM,MROH2B,WDFY4,NCF4,AOC1,KLK8,HP,SYK,TREML1,HLA-DPB1,P2RX1,PTPN6,SLC6A5,AOC3,LHCGR,DENND1C,SLC17A8,HLA-DOB,FGD2,MSR1,CA4,NFAM1,OLFM4,SERPINF2,AQP4,ATP1A2,KCNQ1,SERPINA1,MAL2,CLVS2,PLA2G5,UNC13C,CD79A,TLR7,DPEP3,NCF1,CD4,SLC40A1,MYOC,ARHGAP30,ALB,SYT13,DIO3,PKD2L1,DMTN,OR2A4,NGFR,BPI,LCN2,APOE,CORO1A,CD177,ATP13A5,NCKAP1L,CYBB,CD14,APOA2,SLC46A2,ELANE,CXCR1,CSF3R,GRIA2,BIN2,CD33,NME8,CD300A,SELENOP,CLCA1,ADCYAP1R1,CD163,LAPTM5,SCNN1B,PCSK1N,RAB25,ANGPTL6,GLIPR1L1,FLT3,FCGR3B,CEACAM3,CACNG4,PLA2G4B,TYROBP,SERPINF1,PARM1,PPFIA2,LRAT,SLC6A2,NKD2,ARHGAP45,SYT17,CHIT1,C3AR1,ACKR4,ITIH3,WNT6
up	GO:1903037	regulation of leukocyte cell-cell adhesion	GO:BP	1.09e-05	35	377	0.0547	0.0928	CTSG,HLA-DOA,LILRB2,CLEC4G,LGALS12,SCGB1A1,VSIG4,LEP,TNF,PIK3R6,DTX1,SASH3,ALOX5,TNFAIP8L2,CCR2,FGL1,SYK,CD209,CCL21,HLA-DPB1,PTPN6,HLA-DOB,EPHB6,PLA2G5,CD4,CARD11,EBI3,CORO1A,NCKAP1L,ELANE,CD300A,LAPTM5,CCL19,RASAL3,PDCD1
down	GO:0010273	detoxification of copper ion	GO:BP	1.10e-05	5	14	0.0472	0.3571	MT1A,MT2A,MT1G,MT1H,MT1M
down	GO:1990169	stress response to copper ion	GO:BP	1.10e-05	5	14	0.0472	0.3571	MT1A,MT2A,MT1G,MT1H,MT1M
up	GO:0007159	leukocyte cell-cell adhesion	GO:BP	1.19e-05	37	415	0.0578	0.0892	CTSG,HLA-DOA,LILRB2,CLEC4G,LGALS12,SCGB1A1,VSIG4,LEP,CX3CR1,TNF,PIK3R6,DTX1,SASH3,ALOX5,TNFAIP8L2,CCR2,FGL1,SYK,CD209,CCL21,HLA-DPB1,PTPN6,HLA-DOB,EPHB6,PLA2G5,CD4,CARD11,EBI3,CORO1A,CD177,NCKAP1L,ELANE,CD300A,LAPTM5,CCL19,RASAL3,PDCD1
up	GO:0006909	phagocytosis	GO:BP	1.22e-05	27	241	0.0422	0.1120	ADIPOQ,CD36,LEP,MYO7A,C4B_2,TREM2,ITGAM,CCR2,NCF4,FCGR2B,SYK,MSR1,C4BPA,PLA2G5,CD300LF,CORO1A,NCKAP1L,CD14,APOA2,ELANE,BIN2,CD300A,C4A,C2,MERTK,TYROBP,ARHGAP25
up	GO:0097708	intracellular vesicle	GO:CC	1.23e-05	126	2562	0.1864	0.0492	TRARG1,KLK5,CTSG,HLA-DOA,CPA3,SIGLEC1,HBB,HK3,CALML5,LILRB2,F13A1,KLK3,CMA1,STAB1,CD36,SCGB1A1,PLCB2,AQP7,MYO7A,CALCR,CX3CR1,KLK6,MPEG1,TRPM2,LEFTY2,MRC1,SLC18A2,TMEM150B,SIGLEC9,TNF,ALOX5,ITGAM,MROH2B,WDFY4,NCF4,AOC1,KLK8,HP,SYK,TREML1,HLA-DPB1,P2RX1,PTPN6,SLC6A5,AOC3,LHCGR,DENND1C,SLC17A8,HLA-DOB,FGD2,MSR1,CA4,NFAM1,OLFM4,SERPINF2,AQP4,ATP1A2,KCNQ1,SERPINA1,MAL2,CLVS2,PLA2G5,UNC13C,CD79A,TLR7,DPEP3,NCF1,CD4,SLC40A1,MYOC,ARHGAP30,ALB,SYT13,DIO3,PKD2L1,DMTN,OR2A4,NGFR,BPI,LCN2,APOE,CORO1A,CD177,ATP13A5,NCKAP1L,CYBB,CD14,APOA2,SLC46A2,ELANE,CXCR1,CSF3R,GRIA2,BIN2,CD33,NME8,CD300A,SELENOP,CLCA1,ADCYAP1R1,CD163,LAPTM5,SCNN1B,PCSK1N,RAB25,ANGPTL6,GLIPR1L1,FLT3,FCGR3B,CEACAM3,CACNG4,PLA2G4B,TYROBP,SERPINF1,PARM1,PPFIA2,LRAT,SLC6A2,NKD2,ARHGAP45,SYT17,CHIT1,C3AR1,ACKR4,ITIH3,WNT6
down	GO:0033993	response to lipid	GO:BP	1.25e-05	21	930	0.1981	0.0226	CXCL5,CSF3,IL1B,SELE,CXCL8,CXCL3,CXCL2,IL6,AREG,CXCL1,CA9,PF4V1,IL1A,CXCL6,TNFAIP3,CSF2,GHSR,SERPINE1,ANKRD1,IL1RN,GATA6
up	REAC:R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	REAC	1.34e-05	36	328	0.0828	0.1098	ADORA3,NPY1R,CX3CR1,AGTR2,P2RY14,PTGER3,P2RY12,NPY5R,LPAR5,DRD5,CCR2,CCL3,SSTR3,P2RY13,CCL21,TSHB,LHCGR,EDN3,CCL13,UTS2,CCR1,TAC1,HCAR2,GPBAR1,OXER1,FPR3,CXCR1,CCL19,SUCNR1,PLPPR4,HTR1F,ADRA2B,HCRTR2,C3AR1,HRH2,ACKR4
up	GO:0032640	tumor necrosis factor production	GO:BP	1.44e-05	22	166	0.0344	0.1325	ADIPOQ,LPL,CIDEA,CD36,LEP,CX3CR1,TREM2,SASH3,CCR2,CCL3,C1QTNF4,FCGR2B,SYK,PTPN6,CD84,ACP5,BPI,CYBB,CD14,CD33,CCL19,TYROBP
up	GO:0032680	regulation of tumor necrosis factor production	GO:BP	1.44e-05	22	166	0.0344	0.1325	ADIPOQ,LPL,CIDEA,CD36,LEP,CX3CR1,TREM2,SASH3,CCR2,CCL3,C1QTNF4,FCGR2B,SYK,PTPN6,CD84,ACP5,BPI,CYBB,CD14,CD33,CCL19,TYROBP
up	GO:0030141	secretory granule	GO:CC	1.48e-05	59	907	0.0873	0.0650	KLK5,CTSG,CPA3,HBB,HK3,CALML5,LILRB2,F13A1,KLK3,CMA1,CD36,SCGB1A1,PLCB2,CALCR,KLK6,TRPM2,LEFTY2,SLC18A2,SIGLEC9,ALOX5,ITGAM,MROH2B,AOC1,KLK8,HP,TREML1,P2RX1,PTPN6,SLC6A5,CA4,NFAM1,OLFM4,SERPINF2,SERPINA1,DPEP3,ALB,BPI,LCN2,CD177,NCKAP1L,CYBB,CD14,ELANE,CXCR1,BIN2,CD33,CD300A,SELENOP,CLCA1,PCSK1N,ANGPTL6,GLIPR1L1,FCGR3B,CEACAM3,TYROBP,ARHGAP45,CHIT1,C3AR1,ITIH3
up	GO:0048871	multicellular organismal-level homeostasis	GO:BP	1.49e-05	57	825	0.0891	0.0691	ADIPOQ,RHEX,CEBPA,CIDEA,CSF1R,CD36,LEP,CX3CR1,ADCYAP1,TRPM2,FOXA3,SLN,PTGER3,TNF,SASH3,ACVR1C,COL2A1,CCR2,EPB42,MLXIPL,CYP4F12,SYK,ALDH1A1,FMO1,HJV,CRISPLD1,FABP4,IL10RA,CDHR1,MAP2K6,FMO2,AQP4,KCNQ1,HOXB6,YBX2,SPI1,SLC40A1,HCAR2,GATM,CARD11,ABCC6,DMTN,ACP5,LCN2,APOE,CORO1A,NCKAP1L,CDH23,SLC46A2,NOX4,SCNN1B,PCSK1N,FLT3,CYP4A11,MERTK,SUCNR1,GATA1
up	GO:0051050	positive regulation of transport	GO:BP	1.51e-05	58	847	0.0906	0.0685	ADIPOQ,KCNIP2,PLP1,CD36,LEP,TRDN,ADCYAP1,C4B_2,TNF,P2RY12,TREM2,WNK2,ITGAM,CCR2,CCL3,UCN3,FCGR2B,SYK,SLC38A3,CCL21,P2RX1,TRPC3,LHCGR,EDN3,ITLN1,SLC17A8,SORBS1,MAP2K6,SCN4B,KCNQ1,CCR1,PLA2G5,GPC3,HCAR2,NNAT,CD300LF,CD19,TRPC6,TTN,TENM1,CNTN1,APOE,CD177,NCKAP1L,CD14,APOA2,CD33,NPR1,C4A,ADCYAP1R1,C2,CYP4A11,CCL19,MERTK,LRAT,ATP2A1,GATA1,ANO1
up	REAC:R-HSA-397014	Muscle contraction	REAC	1.53e-05	27	203	0.0621	0.1330	ACTA1,MYBPC1,KCNIP2,TRDN,MYH8,SLN,RYR1,TNNT3,DES,MYBPC2,TNNI2,SORBS1,SCN4A,CACNA1H,SCN4B,ATP1A2,KCNQ1,KCNK13,MYL1,SCN9A,TTN,KCNK17,NPR1,NEB,RYR2,CACNG4,ATP2A1
up	GO:0002274	myeloid leukocyte activation	GO:BP	1.59e-05	27	244	0.0422	0.1107	CTSG,CEBPA,VSIG4,CX3CR1,SLC18A2,FCER2,TNF,TREM2,MRGPRX2,ITGAM,CCR2,CCL3,FCGR2B,SYK,PTPN6,CPLX2,SPI1,CD300LF,CD84,BPI,CD177,CD33,CD300A,SCNN1B,TYROBP,SUCNR1,GATA1
up	GO:1901700	response to oxygen-containing compound	GO:BP	1.66e-05	93	1669	0.1453	0.0557	TRARG1,GPD1,ADIPOQ,CTSG,LPL,HBB,LILRB2,ADH7,CMA1,MAS1L,PFKFB1,CD36,SCGB1A1,LEP,PPP1R1B,FOXA2,CALCR,CX3CR1,AGTR2,TRPM2,FOLR2,MRC1,TNF,P2RY12,TREM2,TBXT,CSRP3,ACVR1C,DRD5,ITGAM,CCL3,UCN3,MLXIPL,SSTR3,HP,FCGR2B,SYK,MSTN,ALDH1A1,CCL21,FMO1,P2RX1,TRPC3,LHCGR,KAT7,IL10RA,SORBS1,RORC,WNT11,MAP2K6,ATP1A2,KCNQ1,IRF5,RXRG,TLR7,HTR3E,NCF1,GPBAR1,PKD2L1,ADCY5,MZB1,HPGD,DMTN,UGT3A2,ACP5,NGFR,BPI,APOE,CYBB,CD14,APOA2,ELANE,HSD11B2,UMODL1,NME8,TBXAS1,PDGFD,ADCYAP1R1,NOX4,STRA8,SCNN1B,C2,GNA15,CCL19,AKR1C4,CACNG4,TYROBP,SERPINF1,LRAT,METTL21C,GATA1,ANO1,WNT6
up	GO:0050900	leukocyte migration	GO:BP	1.70e-05	36	402	0.0563	0.0896	CTSG,CSF1R,LEP,CX3CR1,TRPM2,TNF,P2RY12,TREM2,ALOX5,BMP5,CCR2,CCL3,LYVE1,CXCL14,SYK,MSTN,CCL21,EDN3,THBS4,CCL13,ASB2,CCR1,TRIM55,CD200R1,F10,CORO1A,CD177,NCKAP1L,ELANE,CXCR1,CSF3R,CD300A,PDGFD,CCL19,C3AR1,MSMP
up	GO:0002455	humoral immune response mediated by circulating immunoglobulin	GO:BP	1.94e-05	13	56	0.0203	0.2321	C6,C4B_2,FCER2,TNF,C8B,TREM2,C1QC,FCGR2B,PTPN6,C7,C4BPA,C4A,C2
down	GO:0008284	positive regulation of cell population proliferation	GO:BP	1.95e-05	21	954	0.1981	0.0220	CXCL5,CSF3,IL1B,EREG,ESM1,IL6,AREG,HES5,IFNG,IL1A,TNFAIP3,CSF2,GHSR,XCL1,PTPRN,ATF3,LIF,GATA6,IL7R,SERPINB7,CCL5
up	GO:0006950	response to stress	GO:BP	1.95e-05	178	3948	0.2781	0.0451	PLIN1,KRT6A,KLK5,ADIPOQ,CTSG,TPSAB1,C6,ADORA3,NUPR2,SIGLEC1,CEBPA,LPL,HBB,DCD,LILRB2,F13A1,SPRR3,KRT13,KLK3,CIDEA,CMA1,PFKFB1,STAB1,PLP1,CSF1R,ABCD2,CD36,SCGB1A1,LILRA1,VSIG4,LEP,FOXA2,CX3CR1,KLK6,MPEG1,C4B_2,AGTR2,TRPM2,FOLR2,MRC1,FOXA3,SLC18A2,SFRP2,PTGER3,TNF,PIK3R6,C8B,P2RY12,TREM2,RYR1,PXDNL,TMIGD3,C1QC,ALOX5,CSRP3,NPY5R,LPAR5,DRD5,ARPP21,JCHAIN,ITGAM,TNFAIP8L2,CCR2,CCL3,FGL1,UCN3,LYVE1,SSTR3,ECRG4,RNASE13,KLK8,HP,CXCL14,FCGR2B,SYK,MSTN,TREML1,SLC38A3,CD209,CCL21,P2RX1,PTPN6,AOC3,PGLYRP4,TRPC3,C7,THBS4,KAT7,FABP4,CCL13,IL10RA,C4BPA,NFAM1,SERPINF2,MAP2K6,AQP4,ATP1A2,IFNA5,EPHB6,SERPINA1,IRF5,CCR1,IFNA13,TRIM55,USP17L2,PLA2G5,PIRT,TLR7,CD200R1,SPI1,TAC1,NCF1,MORC1,CD4,ANKFN1,MGAT3,ALB,CD244,DIO3,TRIL,TSPAN8,MTARC1,CD300LF,NLRC4,SCN9A,PIK3AP1,DMTN,CD84,ACP5,IFIT1B,F10,BPI,LCN2,APOE,CORO1A,CD177,FPR3,NR0B1,CYBB,CD14,SLC46A2,ELANE,HSD11B2,CSF3R,PTPRCAP,NME8,CD300A,PDGFD,SELENOP,CLCA1,C4A,NRROS,ADCYAP1R1,NOX4,CD163,LAPTM5,SCNN1B,PCSK1N,C2,LILRB5,FCGR3B,CCL19,MERTK,RYR2,PRDM9,PLA2G4B,TYROBP,EVPL,SUCNR1,SLC6A2,CLEC1B,PSG3,ATP2A1,ADRA2B,GATA1,C3AR1,ANO1,MSMP
down	GO:0031982	vesicle	GO:CC	2.05e-05	43	4033	0.4057	0.0107	CSF3,H4C11,IL1B,H2AC16,EREG,H3C8,H3C3,H3C2,H2AC14,H2BC14,H3C12,AREG,KRT19,H2BC13,H2AC17,CXCL1,H3C11,H2BC10,PRSS3,H2AC13,H2AC12,C5ORF46,TNFAIP3,ALOX15B,H2AC7,H4C13,H2BC8,SERPINE1,H3C4,H1-1,ORM1,H3C10,H2BC9,LOXL4,IL1RN,PTPRN,TNFAIP6,GNLY,IL7R,H2BC6,RPS18,TUBB,TMEM132A
up	GO:0002443	leukocyte mediated immunity	GO:BP	2.07e-05	40	481	0.0625	0.0832	CTSG,C6,CLEC4G,LEP,CX3CR1,C4B_2,SLC18A2,FCER2,TNF,PIK3R6,C8B,TREM2,SASH3,C1QC,MRGPRX2,ITGAM,CCR2,CCL3,FCGR2B,SYK,PTPN6,C7,C4BPA,EPHB6,CPLX2,SPI1,CD19,CD84,CORO1A,CD177,NCKAP1L,ELANE,CD300A,C4A,SCNN1B,C2,FCGR3B,TYROBP,PDCD1,GATA1
up	GO:0055085	transmembrane transport	GO:BP	2.07e-05	89	1578	0.1391	0.0564	TRARG1,ADIPOQ,DCD,SLC7A10,KCNIP2,PLP1,DPP6,ABCD2,CD36,AZGP1,LEP,PLCB2,AQP7,GRIK3,TRDN,MPEG1,TRPM2,TMEM37,SLC18A2,SLN,SLCO2B1,TNF,TREM2,RYR1,WNK2,GABRA3,CACNG1,CCR2,CCL3,KCNA6,NALF2,OSTN,SLC38A3,CCL21,P2RX1,PTPN6,SLC6A5,TRPC3,LHCGR,EDN3,ITLN1,SLC17A8,SORBS1,SCN4A,CACNA1H,ABCA10,GRID2,POU3F3,SCN4B,GABRQ,AQP4,ATP1A2,KCNQ1,KCNK13,GJD2,KCNJ5,HTR3E,SLC40A1,GPC3,PKD2L1,ABCC6,CD19,SCN9A,TRPC6,ABCA9,ABCA6,KCNK17,CORO1A,ATP13A5,CYBB,SLC37A2,SLC46A2,GRIA2,CLCA1,ADCYAP1R1,TRPV6,SCNN1B,AQP7B,CCL19,RYR2,CACNG4,METTL21C,SLC6A2,KCNA2,SLC39A12,ATP2A1,KCNH7,SVOPL,ANO1
down	KEGG:05146	Amoebiasis	KEGG	2.19e-05	9	101	0.1184	0.0891	IL1B,CXCL8,CXCL3,CXCL2,IL6,CXCL1,IFNG,SERPINB4,CSF2
down	GO:0042127	regulation of cell population proliferation	GO:BP	2.21e-05	28	1685	0.2642	0.0166	CXCL5,CSF3,IL1B,CXCL8,EREG,ESM1,IL6,AREG,HES5,CXCL1,IFNG,IL1A,TNFAIP3,ALOX15B,CSF2,CDH2,GHSR,ELN,BCL11B,XCL1,PTPRN,ATF3,LIF,GATA6,SOX17,IL7R,SERPINB7,CCL5
up	GO:0030017	sarcomere	GO:CC	2.32e-05	24	218	0.0355	0.1101	MYH1,XIRP2,MYH2,ACTA1,STYXL2,MYH8,KLHL41,RYR1,CSRP3,KLHL40,TNNT3,DES,TRIM63,TNNI2,ASB2,MYL1,SMPX,FBP2,TTN,C10ORF71,NEB,RYR2,MYOT,ATP2A1
down	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	REAC	2.39e-05	23	780	0.2527	0.0295	CSF3,IL1B,CXCL8,H3C8,H3C3,H3C2,CXCL2,IL6,SERPINB2,H3C12,CXCL1,IFNG,H3C11,IL1A,CCL20,CSF2,MT2A,H3C4,H3C10,IL1RN,LIF,IL7R,CCL5
up	GO:0046903	secretion	GO:BP	2.42e-05	64	992	0.1000	0.0645	TRARG1,ADIPOQ,ADORA3,LEP,FOXA2,ADCYAP1,FGF20,SLC18A2,PTGER3,CBLN4,TNF,TREM2,MRGPRX2,ALOX5,NPY5R,ACVR1C,ITGAM,CCR2,CCL3,UCN3,FCGR2B,SYK,SLC38A3,P2RX1,LHCGR,EDN3,MAP2K6,KCNQ1,CCR1,PLA2G5,CPLX2,UNC13C,SPI1,HCAR2,OLFM2,NNAT,SYT13,ADCY5,RIMS4,CD84,CBLN1,TTN,APOE,CORO1A,CD177,NCKAP1L,PCLO,CD33,CD300A,NPR1,TRPV6,SCNN1B,RAB25,CYP4A11,MERTK,PPFIA2,SUCNR1,NKD2,KCNA2,ADRA2B,SYT17,GATA1,HRH2,ANO1
up	GO:0050877	nervous system process	GO:BP	2.43e-05	86	1510	0.1344	0.0570	LILRB2,SEZ6,NPY1R,CD36,AZGP1,PPP1R1B,PLCB2,MYO7A,CX3CR1,KERA,PRKAR2B,MYH8,AGTR2,TNF,TREM2,SORCS3,MRGPRX2,DRD5,COL2A1,CCR2,TNNT3,CNTN5,CCL3,KLK8,OR5C1,LMX1A,P2RX1,LHCGR,TNNI2,COCH,SLC17A8,FOXS1,SCN4A,SLITRK6,GRID2,SCN4B,AQP4,PCARE,ATP1A2,KCNQ1,GTF2A1L,CALB1,GJD2,OR51Q1,HTR3E,TAC1,ANKFN1,GATM,MGAT3,CRYBB1,PKD2L1,ADCY5,ABCC6,OR52I2,OR9Q1,SCN9A,GRAP,RLBP1,CBLN1,KBTBD13,OR2A4,APOE,MYO3A,TSPEAR,CDH23,MYO1A,OR1L6,CHL1,OR52N4,SCNN1B,TAS2R13,TPPP,CACNG4,SERPINF1,LRAT,OR1K1,TAS2R10,KCNA2,OR2A14,ATP2A1,S100B,PTPRZ1,KRT12,POU6F2,ANO1,GPR88
down	GO:0006935	chemotaxis	GO:BP	2.48e-05	15	467	0.1415	0.0321	CXCL5,IL1B,CXCL8,CXCL3,CXCL2,IL6,CXCL1,PF4V1,CXCL6,CCL20,CH25H,SERPINE1,XCL1,TNFAIP6,CCL5
up	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	GO:BP	2.51e-05	22	171	0.0344	0.1287	ADIPOQ,LPL,CIDEA,CD36,LEP,CX3CR1,TREM2,SASH3,CCR2,CCL3,C1QTNF4,FCGR2B,SYK,PTPN6,CD84,ACP5,BPI,CYBB,CD14,CD33,CCL19,TYROBP
up	GO:0071706	tumor necrosis factor superfamily cytokine production	GO:BP	2.51e-05	22	171	0.0344	0.1287	ADIPOQ,LPL,CIDEA,CD36,LEP,CX3CR1,TREM2,SASH3,CCR2,CCL3,C1QTNF4,FCGR2B,SYK,PTPN6,CD84,ACP5,BPI,CYBB,CD14,CD33,CCL19,TYROBP
up	GO:0008217	regulation of blood pressure	GO:BP	2.52e-05	23	186	0.0359	0.1237	ADIPOQ,CTSG,CPA3,HBB,CMA1,NPY1R,LEP,AGTR2,TNF,DRD5,CYP4F12,P2RX1,EDN3,SERPINF2,UTS2,ATP1A2,KCNQ1,HSD11B2,NPR1,SCNN1B,CYP4A11,SUCNR1,ADRA2B
down	GO:0042330	taxis	GO:BP	2.62e-05	15	469	0.1415	0.0320	CXCL5,IL1B,CXCL8,CXCL3,CXCL2,IL6,CXCL1,PF4V1,CXCL6,CCL20,CH25H,SERPINE1,XCL1,TNFAIP6,CCL5
down	REAC:R-HSA-5660526	Response to metal ions	REAC	2.84e-05	5	14	0.0549	0.3571	MT1A,MT2A,MT1G,MT1H,MT1M
up	GO:0048731	system development	GO:BP	2.84e-05	181	4053	0.2828	0.0447	ADIPOQ,XIRP2,TNMD,CEBPA,CHAD,LILRB2,SEZ6,CNTFR,KLK3,CMA1,SNORC,KCNIP2,STAB1,PLP1,NPY1R,CSF1R,UGT1A10,ABCD2,CD36,CLEC3A,CNMD,FEZF2,FRZB,FREM1,LEP,FOXA2,MYO7A,HMCN2,CX3CR1,DPPA4,LINGO4,KLK6,KERA,NELL1,ADCYAP1,FGF20,AGTR2,SFRP2,CBLN4,TNF,PIK3R6,P2RY12,TREM2,RYR1,DTX1,TBXT,ALOX5,GABRA3,CSRP3,BMP5,IGSF21,NPY5R,ACVR1C,COL2A1,ITGAM,ADAMTS19,CCR2,CNTN5,ST14,CCL3,FGL1,EPB42,ADAMTSL2,SSTR3,ECRG4,KLK8,ARHGAP4,FGFBP1,FCGR2B,SYK,DSCAML1,OSTN,SEMA3D,LMX1A,PTPN6,ADAP2,LHCGR,OVOL1,EDN3,THBS4,GFRA3,SLC17A8,CPAMD8,FOXS1,RORC,VANGL2,SLITRK6,WNT11,CDHR1,GRID2,POU3F3,SERPINF2,MAP2K6,PCARE,ATP1A2,KCNQ1,ASB2,CALB1,MAL2,HOXB6,OPTC,COL10A1,CPLX2,SRY,SLC40A1,GPC3,MYOC,ZNF536,NNAT,LRTM1,CRYBB1,DIO3,MBOAT1,ZIC5,UNC5D,HPGD,CBLN1,ACP5,NGFR,ALX4,TTN,TENM1,CNTN1,APOE,NCAM1,ADAM22,NCKAP1L,NR0B1,DCC,CYBB,INSM1,CDH23,SLC46A2,PCLO,CHL1,IGSF3,UMODL1,NPR1,PDGFD,SELENOP,NRROS,ADGRL3,NOX4,OGN,PHOSPHO1,ANGPTL6,PTPRD,SOX21,CYP4A11,TPPP,RTN1,NEB,MERTK,GFRA2,RYR2,VWC2L,TYROBP,MYOT,SERPINF1,SOX8,EDA,VAX1,PPFIA2,HOXB5,KCNA2,PLPPR4,HSD17B3,SLC39A12,ADRA2B,S100B,DMRT2,PTPRZ1,SYT17,KRT12,PDCD1,GATA1,C3AR1,POU6F2,ANO1,FOXE1,WNT6
down	GO:0007166	cell surface receptor signaling pathway	GO:BP	2.91e-05	37	2819	0.3491	0.0131	CXCL5,CSF3,IL1B,CXCL8,EREG,CXCL3,ESM1,CXCL2,IL6,AREG,HES5,KRT19,CXCL1,IFNG,PF4V1,IL1A,CXCL6,TCIM,CCL20,TNFAIP3,CSF2,CDH2,GHSR,SERPINE1,H2BC11,BCL2A1,XCL1,SALL1,IL1RN,ATF3,TNFAIP6,LIF,GATA6,SOX17,IL7R,TMEM132A,CCL5
up	GO:0005102	signaling receptor binding	GO:MF	3.12e-05	89	1521	0.1342	0.0585	ADIPOQ,CTSG,RHEX,LPL,LILRB2,ADH7,CNTFR,ITPRID1,MRAP,CD36,IBSP,LEP,CX3CR1,TRDN,ADCYAP1,FGF20,AGTR2,LEFTY2,SFRP2,FCER2,TNF,TREM2,EGFL6,DTX1,BMP5,JCHAIN,COL2A1,ITGAM,CCR2,CCL3,FGL1,UCN3,C1QTNF4,SSTR3,CXCL14,SYK,MSTN,OSTN,IZUMO1R,CCL21,SEMA3D,TSHB,HJV,EDN3,THBS4,GFRA3,FABP4,CCL13,SORBS1,WNT11,VWDE,UTS2,IFNA5,DOK2,IFNA13,KLB,TAC1,CD4,MYOC,LRTM1,CD244,TSPAN8,ATRNL1,CD300LF,PIK3AP1,GRAP,DMTN,EBI3,SHISA6,APOE,CD177,ADAM22,APOA2,PDGFD,NRROS,OGN,PCSK1N,ANGPTL6,PTPRD,GNA15,CCL19,CACNG4,TYROBP,EDA,S100B,PTPRZ1,ANO1,MSMP,WNT6
down	GO:0070851	growth factor receptor binding	GO:MF	3.38e-05	9	139	0.0833	0.0647	CSF3,IL1B,EREG,ESM1,IL6,AREG,IL1A,CSF2,IL1RN
up	KEGG:05150	Staphylococcus aureus infection	KEGG	3.60e-05	16	86	0.0458	0.1860	HLA-DOA,KRT13,C4B_2,C1QC,ITGAM,FCGR2B,HLA-DPB1,HLA-DOB,FPR3,KRT24,KRT25,C4A,C2,FCGR3B,KRT12,C3AR1
down	GO:0031491	nucleosome binding	GO:MF	3.68e-05	8	100	0.0741	0.0800	H2AC16,H2AC14,H1-5,H2AC17,H2AC13,H2AC12,H2AC7,H1-1
up	GO:0030016	myofibril	GO:CC	3.68e-05	25	240	0.0370	0.1042	MYH1,XIRP2,MYH2,ACTA1,MYBPC1,STYXL2,MYH8,KLHL41,RYR1,CSRP3,KLHL40,TNNT3,DES,TRIM63,TNNI2,ASB2,MYL1,SMPX,FBP2,TTN,C10ORF71,NEB,RYR2,MYOT,ATP2A1
down	REAC:R-HSA-1266738	Developmental Biology	REAC	3.85e-05	31	1384	0.3407	0.0224	H4C11,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,SPINK6,H3C12,KRT19,H2BC13,H3C11,H2BC10,PRSS3,H2AC7,H2BC3,CDH2,H4C13,H2BC8,H3C4,KRT81,H3C10,H2BC11,BCL2A1,H2BC9,SALL1,GATA6,SOX17,H2BC6,RPS18,KDM6B
up	GO:0098590	plasma membrane region	GO:CC	3.85e-05	76	1332	0.1124	0.0571	ADORA3,CNTFR,LIPE,CD36,AQP7,GRIK3,MYO7A,HMCN2,PCDH8,SLCO2B1,P2RY12,TREM2,C1QC,SORCS3,GABRA3,IGSF21,DRD5,ITGAM,CNTN5,ST14,SSTR3,ECRG4,CYP4F12,SLC38A3,IZUMO1R,P2RX1,SLC6A5,ITLN1,FGD2,IL10RA,SORBS1,CNTNAP4,CA4,VANGL2,CDHR1,GRID2,GABRQ,AQP4,ATP1A2,KCNQ1,MAL2,UNC13C,TMEM174,HTR3E,SLC40A1,PKD2L1,ABCC6,RIMS4,HPGD,DMTN,CBLN1,OR2A4,SHISA6,CNTN1,CD177,ADAM22,DCC,TSPEAR,MYO1A,GRIA2,ADCYAP1R1,SCNN1B,RAB25,PTPRD,CYP4A11,SH2D3C,CACNG4,PPFIA2,SLC6A2,NKD2,KCNA2,PLPPR4,ARHGAP45,ANO1,GPR88,MS4A4A
down	GO:0046688	response to copper ion	GO:BP	3.94e-05	6	35	0.0566	0.1714	MT1A,IL1A,MT2A,MT1G,MT1H,MT1M
