study_id,study_title,assay,go_id,go_term_name,adj_pvalue
E-GEOD-43551,E-GEOD-43551,https://spoke.ucsf.edu/genelab/E-GEOD-43551-g6_g3,GO:0030244,cellulose biosynthetic process,2.4901834E-4
E-GEOD-19194,E-GEOD-19194,https://spoke.ucsf.edu/genelab/E-GEOD-19194-g2_g4,GO:0032543,mitochondrial translation,2.5079018E-4
E-GEOD-45417,E-GEOD-45417,https://spoke.ucsf.edu/genelab/E-GEOD-45417-g3_g1,GO:0070125,mitochondrial translational elongation,2.5373188E-4
E-GEOD-51720,E-GEOD-51720,https://spoke.ucsf.edu/genelab/E-GEOD-51720-g33_g22,GO:0019253,reductive pentose-phosphate cycle,2.605604E-4
E-GEOD-43865,E-GEOD-43865,https://spoke.ucsf.edu/genelab/E-GEOD-43865-g12_g4,GO:0009813,flavonoid biosynthetic process,2.6112783E-4
E-GEOD-17610,E-GEOD-17610,https://spoke.ucsf.edu/genelab/E-GEOD-17610-g1_g3,GO:0019761,glucosinolate biosynthetic process,2.6852742E-4
E-GEOD-50572,E-GEOD-50572,https://spoke.ucsf.edu/genelab/E-GEOD-50572-g4_g2,GO:0070125,mitochondrial translational elongation,2.7602687E-4
E-GEOD-29967,E-GEOD-29967,https://spoke.ucsf.edu/genelab/E-GEOD-29967-g1_g2,GO:0002181,cytoplasmic translation,2.7628063E-4
E-GEOD-34331,E-GEOD-34331,https://spoke.ucsf.edu/genelab/E-GEOD-34331-g1_g2,GO:0006694,steroid biosynthetic process,2.7788788E-4
E-GEOD-47812,E-GEOD-47812,https://spoke.ucsf.edu/genelab/E-GEOD-47812-g4_g2,GO:0002181,cytoplasmic translation,2.7952596E-4
E-GEOD-35166,E-GEOD-35166,https://spoke.ucsf.edu/genelab/E-GEOD-35166-g3_g2,GO:0008652,cellular amino acid biosynthetic process,2.810264E-4
E-GEOD-29137,E-GEOD-29137,https://spoke.ucsf.edu/genelab/E-GEOD-29137-g8_g7,GO:0070125,mitochondrial translational elongation,3.0692032E-4
E-GEOD-45684,E-GEOD-45684,https://spoke.ucsf.edu/genelab/E-GEOD-45684-g3_g12,GO:0002181,cytoplasmic translation,3.0699704E-4
E-GEOD-48433,E-GEOD-48433,https://spoke.ucsf.edu/genelab/E-GEOD-48433-g111_g114,GO:0070125,mitochondrial translational elongation,3.1105033E-4
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g5,GO:0016126,sterol biosynthetic process,3.1615203E-4
E-GEOD-34331,E-GEOD-34331,https://spoke.ucsf.edu/genelab/E-GEOD-34331-g1_g2,GO:0016126,sterol biosynthetic process,3.1733286E-4
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g8_g3,GO:0006633,fatty acid biosynthetic process,3.178984E-4
E-GEOD-55048,E-GEOD-55048,https://spoke.ucsf.edu/genelab/E-GEOD-55048-g1_g2,GO:0046951,ketone body biosynthetic process,3.202378E-4
E-GEOD-60823,E-GEOD-60823,https://spoke.ucsf.edu/genelab/E-GEOD-60823-g4_g3,GO:0002181,cytoplasmic translation,3.2338753E-4
E-GEOD-48433,E-GEOD-48433,https://spoke.ucsf.edu/genelab/E-GEOD-48433-g121_g122,GO:0070125,mitochondrial translational elongation,3.2907882E-4
E-GEOD-29187,E-GEOD-29187,https://spoke.ucsf.edu/genelab/E-GEOD-29187-g1_g6,GO:0008652,cellular amino acid biosynthetic process,3.334547E-4
E-GEOD-18791,E-GEOD-18791,https://spoke.ucsf.edu/genelab/E-GEOD-18791-g11_g5,GO:0032543,mitochondrial translation,3.4731513E-4
E-GEOD-18791,E-GEOD-18791,https://spoke.ucsf.edu/genelab/E-GEOD-18791-g11_g5,GO:0070125,mitochondrial translational elongation,3.4731513E-4
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g8_g5,GO:0070125,mitochondrial translational elongation,3.4750794E-4
E-GEOD-56084,E-GEOD-56084,https://spoke.ucsf.edu/genelab/E-GEOD-56084-g2_g1,GO:0042795,snRNA transcription by RNA polymerase II,3.481461E-4
E-GEOD-33950,E-GEOD-33950,https://spoke.ucsf.edu/genelab/E-GEOD-33950-g1_g2,GO:0070125,mitochondrial translational elongation,3.517159E-4
E-GEOD-21656,E-GEOD-21656,https://spoke.ucsf.edu/genelab/E-GEOD-21656-g2_g1,GO:0006633,fatty acid biosynthetic process,3.5222343E-4
E-GEOD-26525,E-GEOD-26525,https://spoke.ucsf.edu/genelab/E-GEOD-26525-g2_g5,GO:0070125,mitochondrial translational elongation,3.560394E-4
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g8_g3,GO:0030244,cellulose biosynthetic process,3.589367E-4
E-GEOD-17636,E-GEOD-17636,https://spoke.ucsf.edu/genelab/E-GEOD-17636-g1_g2,GO:0070125,mitochondrial translational elongation,3.6836058E-4
E-GEOD-45684,E-GEOD-45684,https://spoke.ucsf.edu/genelab/E-GEOD-45684-g6_g15,GO:0016126,sterol biosynthetic process,3.7476583E-4
E-GEOD-4733,E-GEOD-4733,https://spoke.ucsf.edu/genelab/E-GEOD-4733-g6_g2,GO:0019344,cysteine biosynthetic process,3.8342623E-4
E-GEOD-42781,E-GEOD-42781,https://spoke.ucsf.edu/genelab/E-GEOD-42781-g2_g3,GO:0016126,sterol biosynthetic process,3.9348338E-4
E-GEOD-60340,E-GEOD-60340,https://spoke.ucsf.edu/genelab/E-GEOD-60340-g7_g3,GO:0002181,cytoplasmic translation,3.966704E-4
E-GEOD-5686,E-GEOD-5686,https://spoke.ucsf.edu/genelab/E-GEOD-5686-g11_g5,GO:0019761,glucosinolate biosynthetic process,3.9682223E-4
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g9_g6,GO:0008652,cellular amino acid biosynthetic process,3.9776615E-4
E-GEOD-56235,E-GEOD-56235,https://spoke.ucsf.edu/genelab/E-GEOD-56235-g2_g1,GO:0006695,cholesterol biosynthetic process,4.0487794E-4
E-GEOD-48433,E-GEOD-48433,https://spoke.ucsf.edu/genelab/E-GEOD-48433-g56_g58,GO:0032543,mitochondrial translation,4.1693778E-4
E-GEOD-34331,E-GEOD-34331,https://spoke.ucsf.edu/genelab/E-GEOD-34331-g1_g2,GO:0006695,cholesterol biosynthetic process,4.202645E-4
E-GEOD-4183,E-GEOD-4183,https://spoke.ucsf.edu/genelab/E-GEOD-4183-g3_g4,GO:0070125,mitochondrial translational elongation,4.2171235E-4
E-GEOD-16964,E-GEOD-16964,https://spoke.ucsf.edu/genelab/E-GEOD-16964-g4_g3,GO:0008652,cellular amino acid biosynthetic process,4.25266E-4
E-GEOD-37940,E-GEOD-37940,https://spoke.ucsf.edu/genelab/E-GEOD-37940-g1_g2,GO:0002181,cytoplasmic translation,4.2898982E-4
E-GEOD-45724,E-GEOD-45724,https://spoke.ucsf.edu/genelab/E-GEOD-45724-g4_g2,GO:0002181,cytoplasmic translation,4.3888143E-4
E-GEOD-41136,E-GEOD-41136,https://spoke.ucsf.edu/genelab/E-GEOD-41136-g12_g8,GO:0002181,cytoplasmic translation,4.4513625E-4
E-GEOD-5728,E-GEOD-5728,https://spoke.ucsf.edu/genelab/E-GEOD-5728-g2_g1,GO:0019761,glucosinolate biosynthetic process,4.4799375E-4
E-GEOD-41136,E-GEOD-41136,https://spoke.ucsf.edu/genelab/E-GEOD-41136-g11_g7,GO:0002181,cytoplasmic translation,4.6312736E-4
E-GEOD-35006,E-GEOD-35006,https://spoke.ucsf.edu/genelab/E-GEOD-35006-g6_g5,GO:0006412,translation,4.6554333E-4
E-GEOD-16738,E-GEOD-16738,https://spoke.ucsf.edu/genelab/E-GEOD-16738-g3_g4,GO:0006164,purine nucleotide biosynthetic process,4.7607583E-4
E-GEOD-56026,E-GEOD-56026,https://spoke.ucsf.edu/genelab/E-GEOD-56026-g2_g1,GO:0016126,sterol biosynthetic process,4.7613375E-4
E-GEOD-46867,E-GEOD-46867,https://spoke.ucsf.edu/genelab/E-GEOD-46867-g6_g2,GO:0008652,cellular amino acid biosynthetic process,4.938152E-4
E-GEOD-45581,E-GEOD-45581,https://spoke.ucsf.edu/genelab/E-GEOD-45581-g3_g1,GO:0002181,cytoplasmic translation,5.0238566E-4
E-GEOD-3749,E-GEOD-3749,https://spoke.ucsf.edu/genelab/E-GEOD-3749-g4_g2,GO:0032543,mitochondrial translation,5.0871633E-4
E-GEOD-56026,E-GEOD-56026,https://spoke.ucsf.edu/genelab/E-GEOD-56026-g3_g1,GO:0042795,snRNA transcription by RNA polymerase II,5.198539E-4
E-GEOD-38023,E-GEOD-38023,https://spoke.ucsf.edu/genelab/E-GEOD-38023-g9_g11,GO:0008652,cellular amino acid biosynthetic process,5.216848E-4
E-GEOD-58603,E-GEOD-58603,https://spoke.ucsf.edu/genelab/E-GEOD-58603-g10_g12,GO:0015995,chlorophyll biosynthetic process,5.2214786E-4
E-GEOD-39733,E-GEOD-39733,https://spoke.ucsf.edu/genelab/E-GEOD-39733-g3_g4,GO:0070125,mitochondrial translational elongation,5.413774E-4
E-GEOD-17508,E-GEOD-17508,https://spoke.ucsf.edu/genelab/E-GEOD-17508-g1_g2,GO:0006412,translation,5.456705E-4
E-GEOD-24187,E-GEOD-24187,https://spoke.ucsf.edu/genelab/E-GEOD-24187-g3_g6,GO:0006694,steroid biosynthetic process,5.602613E-4
E-GEOD-24187,E-GEOD-24187,https://spoke.ucsf.edu/genelab/E-GEOD-24187-g3_g6,GO:0009303,rRNA transcription,5.602613E-4
E-GEOD-48786,E-GEOD-48786,https://spoke.ucsf.edu/genelab/E-GEOD-48786-g2_g1,GO:0002181,cytoplasmic translation,5.6252006E-4
E-GEOD-18791,E-GEOD-18791,https://spoke.ucsf.edu/genelab/E-GEOD-18791-g11_g10,GO:0070125,mitochondrial translational elongation,5.6838454E-4
E-GEOD-57252,E-GEOD-57252,https://spoke.ucsf.edu/genelab/E-GEOD-57252-g1_g4,GO:0046467,membrane lipid biosynthetic process,5.7850307E-4
E-GEOD-44250,E-GEOD-44250,https://spoke.ucsf.edu/genelab/E-GEOD-44250-g1_g2,GO:0008652,cellular amino acid biosynthetic process,5.90409E-4
E-GEOD-19264,E-GEOD-19264,https://spoke.ucsf.edu/genelab/E-GEOD-19264-g2_g5,GO:0002181,cytoplasmic translation,5.979288E-4
E-GEOD-51720,E-GEOD-51720,https://spoke.ucsf.edu/genelab/E-GEOD-51720-g14_g8,GO:0019253,reductive pentose-phosphate cycle,6.039772E-4
E-GEOD-21920,E-GEOD-21920,https://spoke.ucsf.edu/genelab/E-GEOD-21920-g2_g3,GO:0015995,chlorophyll biosynthetic process,6.128353E-4
E-GEOD-30249,E-GEOD-30249,https://spoke.ucsf.edu/genelab/E-GEOD-30249-g8_g4,GO:0005992,trehalose biosynthetic process,6.247635E-4
E-GEOD-38879,E-GEOD-38879,https://spoke.ucsf.edu/genelab/E-GEOD-38879-g2_g1,GO:0019253,reductive pentose-phosphate cycle,6.2555633E-4
E-GEOD-41405,E-GEOD-41405,https://spoke.ucsf.edu/genelab/E-GEOD-41405-g1_g6,GO:0070125,mitochondrial translational elongation,6.289455E-4
E-GEOD-51720,E-GEOD-51720,https://spoke.ucsf.edu/genelab/E-GEOD-51720-g7_g3,GO:0019253,reductive pentose-phosphate cycle,6.343588E-4
E-GEOD-35057,E-GEOD-35057,https://spoke.ucsf.edu/genelab/E-GEOD-35057-g7_g3,GO:0019761,glucosinolate biosynthetic process,6.435914E-4
E-GEOD-44674,E-GEOD-44674,https://spoke.ucsf.edu/genelab/E-GEOD-44674-g4_g10,GO:0032543,mitochondrial translation,6.521313E-4
E-GEOD-32706,E-GEOD-32706,https://spoke.ucsf.edu/genelab/E-GEOD-32706-g1_g2,GO:0006633,fatty acid biosynthetic process,6.5457384E-4
E-GEOD-48121,E-GEOD-48121,https://spoke.ucsf.edu/genelab/E-GEOD-48121-g3_g2,GO:0006412,translation,6.5802736E-4
E-GEOD-32876,E-GEOD-32876,https://spoke.ucsf.edu/genelab/E-GEOD-32876-g1_g2,GO:0006412,translation,6.6111656E-4
E-GEOD-53105,E-GEOD-53105,https://spoke.ucsf.edu/genelab/E-GEOD-53105-g4_g2,GO:0006779,porphyrin-containing compound biosynthetic process,6.6180516E-4
E-GEOD-35700,E-GEOD-35700,https://spoke.ucsf.edu/genelab/E-GEOD-35700-g3_g1,GO:0019761,glucosinolate biosynthetic process,6.624586E-4
E-GEOD-25250,E-GEOD-25250,https://spoke.ucsf.edu/genelab/E-GEOD-25250-g4_g12,GO:0006412,translation,6.6910236E-4
E-GEOD-24365,E-GEOD-24365,https://spoke.ucsf.edu/genelab/E-GEOD-24365-g2_g1,GO:0006782,protoporphyrinogen IX biosynthetic process,6.889583E-4
E-GEOD-26679,E-GEOD-26679,https://spoke.ucsf.edu/genelab/E-GEOD-26679-g4_g2,GO:0008652,cellular amino acid biosynthetic process,6.9126184E-4
E-GEOD-38281,E-GEOD-38281,https://spoke.ucsf.edu/genelab/E-GEOD-38281-g1_g2,GO:0009058,biosynthetic process,6.9273316E-4
E-GEOD-47812,E-GEOD-47812,https://spoke.ucsf.edu/genelab/E-GEOD-47812-g4_g2,GO:0008652,cellular amino acid biosynthetic process,7.0316513E-4
E-GEOD-37286,E-GEOD-37286,https://spoke.ucsf.edu/genelab/E-GEOD-37286-g8_g10,GO:0016126,sterol biosynthetic process,7.0693856E-4
E-GEOD-45284,E-GEOD-45284,https://spoke.ucsf.edu/genelab/E-GEOD-45284-g4_g3,GO:0006695,cholesterol biosynthetic process,7.09476E-4
E-GEOD-5686,E-GEOD-5686,https://spoke.ucsf.edu/genelab/E-GEOD-5686-g11_g5,GO:0009058,biosynthetic process,7.174573E-4
E-GEOD-34655,E-GEOD-34655,https://spoke.ucsf.edu/genelab/E-GEOD-34655-g3_g4,GO:0015995,chlorophyll biosynthetic process,7.2710286E-4
E-GEOD-36509,E-GEOD-36509,https://spoke.ucsf.edu/genelab/E-GEOD-36509-g3_g1,GO:0042795,snRNA transcription by RNA polymerase II,7.277161E-4
E-GEOD-5617,E-GEOD-5617,https://spoke.ucsf.edu/genelab/E-GEOD-5617-g12_g9,GO:0015995,chlorophyll biosynthetic process,7.309478E-4
E-GEOD-41136,E-GEOD-41136,https://spoke.ucsf.edu/genelab/E-GEOD-41136-g10_g6,GO:0002181,cytoplasmic translation,7.34056E-4
E-GEOD-28728,E-GEOD-28728,https://spoke.ucsf.edu/genelab/E-GEOD-28728-g4_g3,GO:0006367,transcription initiation from RNA polymerase II promoter,7.395521E-4
E-GEOD-28728,E-GEOD-28728,https://spoke.ucsf.edu/genelab/E-GEOD-28728-g4_g1,GO:0002181,cytoplasmic translation,7.45069E-4
E-GEOD-47205,E-GEOD-47205,https://spoke.ucsf.edu/genelab/E-GEOD-47205-g1_g2,GO:0006779,porphyrin-containing compound biosynthetic process,7.5337524E-4
E-GEOD-5686,E-GEOD-5686,https://spoke.ucsf.edu/genelab/E-GEOD-5686-g4_g1,GO:0019761,glucosinolate biosynthetic process,7.669286E-4
E-GEOD-45724,E-GEOD-45724,https://spoke.ucsf.edu/genelab/E-GEOD-45724-g4_g2,GO:0008652,cellular amino acid biosynthetic process,7.669692E-4
E-GEOD-49608,E-GEOD-49608,https://spoke.ucsf.edu/genelab/E-GEOD-49608-g1_g4,GO:0002181,cytoplasmic translation,7.6822704E-4
E-GEOD-18791,E-GEOD-18791,https://spoke.ucsf.edu/genelab/E-GEOD-18791-g11_g6,GO:0032543,mitochondrial translation,7.685979E-4
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g10,GO:0070125,mitochondrial translational elongation,7.7029207E-4
E-GEOD-51720,E-GEOD-51720,https://spoke.ucsf.edu/genelab/E-GEOD-51720-g33_g26,GO:0019253,reductive pentose-phosphate cycle,7.709444E-4
E-GEOD-49284,E-GEOD-49284,https://spoke.ucsf.edu/genelab/E-GEOD-49284-g13_g1,GO:0032543,mitochondrial translation,7.763304E-4
E-GEOD-34055,E-GEOD-34055,https://spoke.ucsf.edu/genelab/E-GEOD-34055-g4_g2,GO:0006368,transcription elongation from RNA polymerase II promoter,8.0580806E-4
E-GEOD-5637,E-GEOD-5637,https://spoke.ucsf.edu/genelab/E-GEOD-5637-g2_g3,GO:0008652,cellular amino acid biosynthetic process,8.0912386E-4
E-GEOD-32659,E-GEOD-32659,https://spoke.ucsf.edu/genelab/E-GEOD-32659-g1_g2,GO:0019761,glucosinolate biosynthetic process,8.383333E-4
E-GEOD-16089,E-GEOD-16089,https://spoke.ucsf.edu/genelab/E-GEOD-16089-g2_g1,GO:0070125,mitochondrial translational elongation,8.453952E-4
E-GEOD-49596,E-GEOD-49596,https://spoke.ucsf.edu/genelab/E-GEOD-49596-g5_g7,GO:0008652,cellular amino acid biosynthetic process,8.505748E-4
E-GEOD-41405,E-GEOD-41405,https://spoke.ucsf.edu/genelab/E-GEOD-41405-g1_g8,GO:0070125,mitochondrial translational elongation,8.6851174E-4
E-GEOD-16722,E-GEOD-16722,https://spoke.ucsf.edu/genelab/E-GEOD-16722-g3_g8,GO:0002181,cytoplasmic translation,8.8863313E-4
E-GEOD-34209,E-GEOD-34209,https://spoke.ucsf.edu/genelab/E-GEOD-34209-g4_g3,GO:0008652,cellular amino acid biosynthetic process,9.074137E-4
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g8_g7,GO:0016126,sterol biosynthetic process,9.430066E-4
E-GEOD-60835,E-GEOD-60835,https://spoke.ucsf.edu/genelab/E-GEOD-60835-g3_g4,GO:0010025,wax biosynthetic process,9.5766643E-4
E-GEOD-5281,E-GEOD-5281,https://spoke.ucsf.edu/genelab/E-GEOD-5281-g8_g2,GO:0032543,mitochondrial translation,9.652695E-4
E-GEOD-29406,E-GEOD-29406,https://spoke.ucsf.edu/genelab/E-GEOD-29406-g1_g2,GO:0070125,mitochondrial translational elongation,9.6629607E-4
E-GEOD-32566,E-GEOD-32566,https://spoke.ucsf.edu/genelab/E-GEOD-32566-g4_g2,GO:0008652,cellular amino acid biosynthetic process,9.792324E-4
E-GEOD-26525,E-GEOD-26525,https://spoke.ucsf.edu/genelab/E-GEOD-26525-g2_g3,GO:0070125,mitochondrial translational elongation,9.91196E-4
E-GEOD-31839,E-GEOD-31839,https://spoke.ucsf.edu/genelab/E-GEOD-31839-g1_g2,GO:0006094,gluconeogenesis,0.00100219
E-GEOD-4733,E-GEOD-4733,https://spoke.ucsf.edu/genelab/E-GEOD-4733-g6_g2,GO:0008652,cellular amino acid biosynthetic process,0.0010107143
E-GEOD-35006,E-GEOD-35006,https://spoke.ucsf.edu/genelab/E-GEOD-35006-g4_g3,GO:0070125,mitochondrial translational elongation,0.0010166358
E-GEOD-22139,E-GEOD-22139,https://spoke.ucsf.edu/genelab/E-GEOD-22139-g4_g2,GO:0002181,cytoplasmic translation,0.0010202829
E-GEOD-32697,E-GEOD-32697,https://spoke.ucsf.edu/genelab/E-GEOD-32697-g1_g2,GO:0006412,translation,0.0010238703
E-GEOD-53604,E-GEOD-53604,https://spoke.ucsf.edu/genelab/E-GEOD-53604-g2_g1,GO:0016126,sterol biosynthetic process,0.0010255079
E-GEOD-5741,E-GEOD-5741,https://spoke.ucsf.edu/genelab/E-GEOD-5741-g1_g2,GO:0006633,fatty acid biosynthetic process,0.0010270568
E-GEOD-16238,E-GEOD-16238,https://spoke.ucsf.edu/genelab/E-GEOD-16238-g2_g1,GO:0070125,mitochondrial translational elongation,0.0010306621
E-GEOD-35166,E-GEOD-35166,https://spoke.ucsf.edu/genelab/E-GEOD-35166-g3_g1,GO:0008652,cellular amino acid biosynthetic process,0.0010707567
E-GEOD-39091,E-GEOD-39091,https://spoke.ucsf.edu/genelab/E-GEOD-39091-g13_g11,GO:0070125,mitochondrial translational elongation,0.0010752014
E-GEOD-40750,E-GEOD-40750,https://spoke.ucsf.edu/genelab/E-GEOD-40750-g2_g1,GO:0016126,sterol biosynthetic process,0.0010960043
E-GEOD-36509,E-GEOD-36509,https://spoke.ucsf.edu/genelab/E-GEOD-36509-g3_g1,GO:0006368,transcription elongation from RNA polymerase II promoter,0.0011060467
E-GEOD-2362,E-GEOD-2362,https://spoke.ucsf.edu/genelab/E-GEOD-2362-g1_g3,GO:0006695,cholesterol biosynthetic process,0.0011068846
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g19_g17,GO:0006412,translation,0.0011114186
E-GEOD-49284,E-GEOD-49284,https://spoke.ucsf.edu/genelab/E-GEOD-49284-g24_g8,GO:0006412,translation,0.0011476065
E-GEOD-51704,E-GEOD-51704,https://spoke.ucsf.edu/genelab/E-GEOD-51704-g10_g9,GO:0006412,translation,0.0011498362
E-GEOD-16797,E-GEOD-16797,https://spoke.ucsf.edu/genelab/E-GEOD-16797-g4_g1,GO:0032543,mitochondrial translation,0.0011531791
E-GEOD-18329,E-GEOD-18329,https://spoke.ucsf.edu/genelab/E-GEOD-18329-g3_g6,GO:0008652,cellular amino acid biosynthetic process,0.0011541686
E-GEOD-19314,E-GEOD-19314,https://spoke.ucsf.edu/genelab/E-GEOD-19314-g2_g4,GO:0002181,cytoplasmic translation,0.0011648705
E-GEOD-56026,E-GEOD-56026,https://spoke.ucsf.edu/genelab/E-GEOD-56026-g2_g1,GO:0006695,cholesterol biosynthetic process,0.001171119
E-GEOD-29814,E-GEOD-29814,https://spoke.ucsf.edu/genelab/E-GEOD-29814-g1_g4,GO:0008652,cellular amino acid biosynthetic process,0.0011779405
E-GEOD-60823,E-GEOD-60823,https://spoke.ucsf.edu/genelab/E-GEOD-60823-g4_g3,GO:0008652,cellular amino acid biosynthetic process,0.0011803752
E-GEOD-35700,E-GEOD-35700,https://spoke.ucsf.edu/genelab/E-GEOD-35700-g3_g1,GO:0009073,aromatic amino acid family biosynthetic process,0.0011928324
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g3,GO:0002181,cytoplasmic translation,0.0011968089
E-GEOD-32193,E-GEOD-32193,https://spoke.ucsf.edu/genelab/E-GEOD-32193-g3_g2,GO:0019761,glucosinolate biosynthetic process,0.001197931
E-GEOD-19743,E-GEOD-19743,https://spoke.ucsf.edu/genelab/E-GEOD-19743-g6_g4,GO:0002181,cytoplasmic translation,0.001214841
E-GEOD-19743,E-GEOD-19743,https://spoke.ucsf.edu/genelab/E-GEOD-19743-g6_g4,GO:0070125,mitochondrial translational elongation,0.001214841
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g19_g18,GO:0070125,mitochondrial translational elongation,0.0012188796
E-GEOD-29967,E-GEOD-29967,https://spoke.ucsf.edu/genelab/E-GEOD-29967-g4_g5,GO:0002181,cytoplasmic translation,0.0012216696
E-GEOD-5699,E-GEOD-5699,https://spoke.ucsf.edu/genelab/E-GEOD-5699-g2_g1,GO:0006633,fatty acid biosynthetic process,0.0012385419
E-GEOD-43767,E-GEOD-43767,https://spoke.ucsf.edu/genelab/E-GEOD-43767-g5_g2,GO:0070125,mitochondrial translational elongation,0.0012647078
E-GEOD-56691,E-GEOD-56691,https://spoke.ucsf.edu/genelab/E-GEOD-56691-g4_g1,GO:0002181,cytoplasmic translation,0.0012688152
E-GEOD-1692,E-GEOD-1692,https://spoke.ucsf.edu/genelab/E-GEOD-1692-g1_g3,GO:0070125,mitochondrial translational elongation,0.001270058
E-GEOD-58007,E-GEOD-58007,https://spoke.ucsf.edu/genelab/E-GEOD-58007-g2_g1,GO:0015995,chlorophyll biosynthetic process,0.001312743
E-GEOD-37211,E-GEOD-37211,https://spoke.ucsf.edu/genelab/E-GEOD-37211-g4_g6,GO:0006633,fatty acid biosynthetic process,0.0013174788
E-GEOD-31587,E-GEOD-31587,https://spoke.ucsf.edu/genelab/E-GEOD-31587-g5_g3,GO:0002181,cytoplasmic translation,0.0013487476
E-GEOD-30249,E-GEOD-30249,https://spoke.ucsf.edu/genelab/E-GEOD-30249-g5_g1,GO:0019438,aromatic compound biosynthetic process,0.001359185
E-GEOD-37014,E-GEOD-37014,https://spoke.ucsf.edu/genelab/E-GEOD-37014-g2_g1,GO:0002181,cytoplasmic translation,0.0013832502
E-GEOD-5637,E-GEOD-5637,https://spoke.ucsf.edu/genelab/E-GEOD-5637-g5_g6,GO:0019761,glucosinolate biosynthetic process,0.0013861213
E-GEOD-47812,E-GEOD-47812,https://spoke.ucsf.edu/genelab/E-GEOD-47812-g3_g1,GO:0008652,cellular amino acid biosynthetic process,0.001406261
E-GEOD-28728,E-GEOD-28728,https://spoke.ucsf.edu/genelab/E-GEOD-28728-g4_g2,GO:0002181,cytoplasmic translation,0.0014251423
E-GEOD-51704,E-GEOD-51704,https://spoke.ucsf.edu/genelab/E-GEOD-51704-g4_g3,GO:0016126,sterol biosynthetic process,0.0014377494
E-GEOD-41136,E-GEOD-41136,https://spoke.ucsf.edu/genelab/E-GEOD-41136-g11_g3,GO:0002181,cytoplasmic translation,0.0014428643
E-GEOD-41972,E-GEOD-41972,https://spoke.ucsf.edu/genelab/E-GEOD-41972-g2_g1,GO:0042795,snRNA transcription by RNA polymerase II,0.0014487254
E-GEOD-57027,E-GEOD-57027,https://spoke.ucsf.edu/genelab/E-GEOD-57027-g1_g2,GO:0070125,mitochondrial translational elongation,0.0014894383
E-GEOD-59294,E-GEOD-59294,https://spoke.ucsf.edu/genelab/E-GEOD-59294-g4_g5,GO:0070125,mitochondrial translational elongation,0.0015403286
E-GEOD-18858,E-GEOD-18858,https://spoke.ucsf.edu/genelab/E-GEOD-18858-g50_g36,GO:0016126,sterol biosynthetic process,0.0015406794
E-GEOD-49284,E-GEOD-49284,https://spoke.ucsf.edu/genelab/E-GEOD-49284-g13_g1,GO:0070125,mitochondrial translational elongation,0.0015511282
E-GEOD-51720,E-GEOD-51720,https://spoke.ucsf.edu/genelab/E-GEOD-51720-g21_g17,GO:0019253,reductive pentose-phosphate cycle,0.001552105
E-GEOD-3231,E-GEOD-3231,https://spoke.ucsf.edu/genelab/E-GEOD-3231-g5_g4,GO:0016126,sterol biosynthetic process,0.0015569633
E-GEOD-19136,E-GEOD-19136,https://spoke.ucsf.edu/genelab/E-GEOD-19136-g2_g1,GO:0070125,mitochondrial translational elongation,0.001578423
E-GEOD-46153,E-GEOD-46153,https://spoke.ucsf.edu/genelab/E-GEOD-46153-g9_g4,GO:0006164,purine nucleotide biosynthetic process,0.0016160569
E-GEOD-18982,E-GEOD-18982,https://spoke.ucsf.edu/genelab/E-GEOD-18982-g4_g3,GO:0008652,cellular amino acid biosynthetic process,0.0016320889
E-GEOD-24978,E-GEOD-24978,https://spoke.ucsf.edu/genelab/E-GEOD-24978-g2_g1,GO:0007307,eggshell chorion gene amplification,0.0016444975
E-GEOD-38879,E-GEOD-38879,https://spoke.ucsf.edu/genelab/E-GEOD-38879-g2_g1,GO:0009718,anthocyanin-containing compound biosynthetic process,0.0016576488
E-GEOD-44674,E-GEOD-44674,https://spoke.ucsf.edu/genelab/E-GEOD-44674-g4_g10,GO:0015986,ATP synthesis coupled proton transport,0.0016777623
E-GEOD-35288,E-GEOD-35288,https://spoke.ucsf.edu/genelab/E-GEOD-35288-g2_g1,GO:0005992,trehalose biosynthetic process,0.0016987184
E-GEOD-55282,E-GEOD-55282,https://spoke.ucsf.edu/genelab/E-GEOD-55282-g4_g3,GO:0070125,mitochondrial translational elongation,0.0017197661
E-GEOD-37373,E-GEOD-37373,https://spoke.ucsf.edu/genelab/E-GEOD-37373-g1_g2,GO:0042795,snRNA transcription by RNA polymerase II,0.0017212812
