direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
down	GO:0048519	negative regulation of biological process	GO:BP	5.85e-05	120	5834	0.4301	0.0206	MAGEA4,NR0B1,PRAME,ABCC2,ZIC2,IGFBP1,ZNF683,HOXC10,MNX1,NKX2-5,BPIFA1,HOXC9,ONECUT2,NEFL,POU4F1,FGB,SAPCD2,CBX2,LCK,DLL3,SPX,E2F1,TNNT1,SPOCK2,IGF2BP3,LHX2,ALX1,CYP26A1,TRIM67,SIX2,FGL1,TBX18,FEZF2,ASTL,IGF2BP1,PRDM13,PKMYT1,SLC7A5,CD96,PKP3,LIN28B,HNF1B,CCL5,ALOX12,G6PD,ISL2,VTCN1,H4C5,CCL3L1,PF4,C1QL4,DTL,HHIP,CDC45,RTKN2,TESC,BARX1,AURKB,CDKN2A,EN2,GATA3,GRB7,HES7,TPX2,CXCR3,BIRC5,LIME1,TRIM31,GZMA,CDT1,LYPD3,HAND1,TUBB4A,HOXB8,ALDH1A1,HCLS1,DUSP9,ANKRD1,SERPINB3,FOXD3,ZWINT,IL1B,DLX1,OVOL1,IRX4,CCND3,RBM38,CDC6,FOXM1,IQGAP3,DMTN,INCENP,PTHLH,IL1A,PDE4B,PLK1,H2BC11,LMNB1,ANKRD2,HELZ2,CDKN3,H4C2,PITX1,ACHE,ESPL1,CORO1A,TSC22D3,OASL,ARHGDIB,IL2RB,LHX1,GATA4,ADORA2A,H4C14,DDR1,TICRR,PBK,CCNB1,MYCN,RUNX3
down	GO:0003690	double-stranded DNA binding	GO:MF	6.65e-05	51	1644	0.1753	0.0310	HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,MNX1,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,GBX2,LIN28B,HNF1B,ISL2,MCM2,KIF2C,HOXA10,CDC45,BARX1,EN2,GATA3,HES7,DMRTA2,HAND1,HOXB8,FOXD3,DLX1,OVOL1,IRX4,FOXM1,ZNF648,ZNF367,LMNB1,FOXA3,PITX1,LHX1,GATA4,MYCN,RUNX3
down	GO:0048522	positive regulation of cellular process	GO:BP	7.14e-05	121	5920	0.4337	0.0204	MAGEA4,EEF1A2,HOXB9,PRAME,ZIC2,IGFBP1,ZNF683,MYBL2,HOXC13,HOXC10,NKX2-5,L1CAM,ICOS,ITGA2B,ONECUT2,KLK6,NEFL,POU4F1,FGB,NRCAM,SAPCD2,HOXA13,VGLL1,MYRF,LCK,E2F1,FER1L6,SPOCK2,IGF2BP3,LHX2,ALX1,ETV4,TEDC2,UBE2S,TRIM67,SIX2,RAC3,TBX18,FEZF2,PANX2,TOP2A,ASTL,IGF2BP1,GRIN2D,SLC7A5,PKP3,GBX2,LIN28B,HNF1B,CCL5,G6PD,ISL2,UBE2C,VTCN1,NMU,NCAPG,CCL3L1,CDCA5,OLFM4,PF4,DTL,HOXA10,CDC25C,RTKN2,TESC,AURKB,CDKN2A,EN2,GATA3,GRB7,CACNG4,TPX2,CXCR3,BIRC5,TRIM31,DMRTA2,CXCR4,GZMA,CDT1,HAND1,HCLS1,ANKRD1,SERPINB3,FOXD3,IL1B,CD6,DLX1,OVOL1,CD2,CCND3,RBM38,EPS8L3,CDC6,FOXM1,IQGAP3,DMTN,INCENP,PTHLH,IL1A,KLRC2,PDE4B,PLK1,PRR7,FOXA3,HELZ2,PITX1,ACHE,SASH3,ESPL1,CORO1A,S100A7,OASL,IL2RB,LHX1,GATA4,ADORA2A,PRC1,DDR1,CCNB1,MYCN,RUNX3
up	GO:0048522	positive regulation of cellular process	GO:BP	7.56e-05	83	5920	0.4743	0.0140	CCL20,IL36G,F3,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,DDAH1,CSF2,CCL24,TMEM33,MMP7,SLN,SAR1A,DOCK5,EIF4E,IER3,CCL18,EDN1,FGFBP1,SCGB3A1,EEF1E1,DNAJC3,PLA2G2A,ARRDC3,STRN3,CEACAM1,RAP2B,SOX4,CSNK1A1,THBS2,NAA15,EYA3,OCLN,TBL1XR1,VSNL1,WDR43,CCL13,HPSE2,IGF1,ANXA3,GAREM1,APOC2,TFAP2C,EFNA5,SFRP2,FTMT,ASNS,CACUL1,EIF2S1,BCL10,IL24,TBC1D24,ITGA2,CLIC2,SPINK1,SPDYE8,RUFY3,SOD2,ULBP3,UTF1,RAB38,EXPH5,POU2F3,DDX21,LILRB4,CSF3,FCER2,SEMA3A,VMP1,LMO3,CDX1,DUOXA2,SRSF6,BAG4,COL3A1,PFKFB2,CXCL17,CHP1
up	GO:0048518	positive regulation of biological process	GO:BP	9.35e-05	86	6264	0.4914	0.0137	CCL20,IL36G,F3,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,DDAH1,CSF2,CCL24,TMEM33,MMP7,SLN,SAR1A,DOCK5,EIF4E,IER3,TNIP3,CCL18,EDN1,FGFBP1,SCGB3A1,EEF1E1,DNAJC3,PLA2G2A,ARRDC3,STRN3,CEACAM1,RAP2B,SOX4,CSNK1A1,THBS2,NAA15,EYA3,OCLN,TBL1XR1,VSNL1,WDR43,CCL13,HPSE2,IGF1,ANXA3,GAREM1,APOC2,TFAP2C,EFNA5,SFRP2,FTMT,ASNS,CACUL1,MASP1,EIF2S1,BCL10,IL24,TBC1D24,ITGA2,CLIC2,SPINK1,SPDYE8,RUFY3,SOD2,ULBP3,UTF1,RAB38,EXPH5,POU2F3,DDX21,GLRA1,LILRB4,CSF3,FCER2,SEMA3A,VMP1,LMO3,CDX1,DUOXA2,SRSF6,BAG4,COL3A1,PFKFB2,CXCL17,CHP1
down	REAC:R-HSA-195258	RHO GTPase Effectors	REAC	1.19e-04	20	318	0.1105	0.0629	H2BC17,H3C10,H4C5,KIF2C,CDC25C,H3C11,AURKB,H3C12,BIRC5,TUBB4A,ZWINT,IQGAP3,INCENP,H3C14,PLK1,H2BC11,H4C2,CENPA,PRC1,H4C14
up	GO:0019221	cytokine-mediated signaling pathway	GO:BP	1.21e-04	19	518	0.1086	0.0367	CCL20,IL36G,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,CCL18,UGCG,IL1RN,EDN1,CEACAM1,CCL13,CXCL2,LILRB4,CSF3
down	GO:0009952	anterior/posterior pattern specification	GO:BP	1.31e-04	16	225	0.0573	0.0711	HOXB9,HOXC13,HOXC10,HOXC9,DLL3,SIX2,TBX18,FEZF2,GBX2,HNF1B,HOXA10,BARX1,HES7,HOXB8,LHX1,GATA4
down	GO:1902850	microtubule cytoskeleton organization involved in mitosis	GO:BP	1.34e-04	14	169	0.0502	0.0828	MYBL2,SAPCD2,AURKB,KIF4A,TPX2,BIRC5,INCENP,PLK1,TACC3,FSD1,ESPL1,CENPA,PRC1,CCNB1
up	GO:0048245	eosinophil chemotaxis	GO:BP	1.35e-04	6	27	0.0343	0.2222	CCL7,CCL11,CCL2,CCL24,CCL18,CCL13
up	GO:0097530	granulocyte migration	GO:BP	1.46e-04	11	157	0.0629	0.0701	CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,CCL18,EDN1,CCL13,CXCL2,CXCL17
down	GO:0044772	mitotic cell cycle phase transition	GO:BP	1.56e-04	22	428	0.0789	0.0514	E2F1,UBE2S,PKMYT1,UBE2C,CDCA5,DTL,CDC25C,AURKB,CDKN2A,BIRC5,ZWINT,CCND3,CDC6,FOXM1,IQGAP3,INCENP,PLK1,TACC3,CDKN3,ESPL1,TICRR,CCNB1
up	GO:0042221	response to chemical	GO:BP	1.62e-04	62	3909	0.3543	0.0159	GPR22,CCL20,SLC6A14,IL36G,CXCL1,F3,CCL7,CCL11,CCL2,RETN,CXCL8,DDAH1,ASPN,CSF2,CCL24,MMP7,EIF4E,TNIP3,CCL18,UGCG,IL1RN,EDN1,EEF1E1,STRN3,TDO2,CEACAM1,SOX4,CSNK1A1,VSNL1,CCL13,IGF1,CXCL2,MGST1,CCL15-CCL14,ANXA3,ACER1,EFNA5,SFRP2,EIF2S1,BCL10,IL24,TBC1D24,SSC5D,ITGA2,CLIC2,SPINK1,SOD2,DDX21,CST2,ERO1A,GLRA1,LILRB4,CSF3,SEMA3A,COL1A2,SULT2A1,LMO3,SRSF6,BAG4,COL3A1,PFKFB2,CXCL17
up	GO:0051707	response to other organism	GO:BP	1.67e-04	35	1592	0.2000	0.0220	CCL20,IL36G,CXCL1,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,TMEM33,MMP7,IER3,TNIP3,CCL18,EDN1,DNAJC3,PLA2G2A,CHIT1,CEACAM1,GKN2,CSNK1A1,CCL13,CXCL2,ANXA3,SPRR2A,MASP1,BCL10,IL24,TMEM45B,SSC5D,SOD2,ULBP3,DDX21,USP44,CSF3
up	GO:0043207	response to external biotic stimulus	GO:BP	1.75e-04	35	1595	0.2000	0.0219	CCL20,IL36G,CXCL1,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,TMEM33,MMP7,IER3,TNIP3,CCL18,EDN1,DNAJC3,PLA2G2A,CHIT1,CEACAM1,GKN2,CSNK1A1,CCL13,CXCL2,ANXA3,SPRR2A,MASP1,BCL10,IL24,TMEM45B,SSC5D,SOD2,ULBP3,DDX21,USP44,CSF3
up	GO:0048020	CCR chemokine receptor binding	GO:MF	1.79e-04	7	50	0.0389	0.1400	CCL20,CCL7,CCL11,CCL2,CCL24,CCL18,CCL13
up	GO:0006959	humoral immune response	GO:BP	1.80e-04	14	281	0.0800	0.0498	CCL20,CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,MMP7,CCL18,CCL13,CXCL2,SPRR2A,MASP1,FCER2
down	REAC:R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	REAC	1.87e-04	11	95	0.0608	0.1158	H2BC17,ITGA2B,H3C10,H4C5,PF4,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0003002	regionalization	GO:BP	1.91e-04	22	433	0.0789	0.0508	HOXB9,HOXC13,HOXC10,NKX2-5,HOXC9,DLL3,LHX2,SIX2,TBX18,FEZF2,GBX2,HNF1B,HHIP,HOXA10,BARX1,HES7,DMRTA2,HAND1,HOXB8,DLX1,LHX1,GATA4
down	REAC:R-HSA-69306	DNA Replication	REAC	1.92e-04	15	187	0.0829	0.0802	H2BC17,UBE2S,H3C10,UBE2C,H4C5,MCM2,CDC45,H3C11,H3C12,CDT1,CDC6,H3C14,H2BC11,H4C2,H4C14
up	GO:0016477	cell migration	GO:BP	2.18e-04	34	1534	0.1943	0.0222	CCL20,CXCL1,F3,PARD6B,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,MMP7,DOCK5,S100A2,CCL18,EDN1,FGFBP1,CEACAM1,RAP2B,CCL13,IGF1,CXCL2,CCL15-CCL14,ANXA3,PDILT,SFRP2,IL24,TBC1D24,ITGA2,RUFY3,SOD2,SEMA3A,BAG4,COL3A1,CXCL17
up	GO:0001664	G protein-coupled receptor binding	GO:MF	2.35e-04	14	292	0.0778	0.0479	CCL20,CXCL1,CCL7,MRAP,CCL11,CCL2,CXCL8,CCL24,CCL18,EDN1,ARRDC3,CCL13,CXCL2,CCL15-CCL14
down	GO:0006366	transcription by RNA polymerase II	GO:BP	2.44e-04	68	2711	0.2437	0.0251	MAGEA4,NR0B1,HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,MNX1,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,CBX2,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,PRDM13,GBX2,HNF1B,ISL2,PF4,HOXA10,BARX1,AURKB,CDKN2A,EN2,GATA3,HES7,EPOP,CXCR3,LIME1,DMRTA2,HAND1,HOXB8,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,OVOL1,IRX4,CCND3,FOXM1,ZNF648,ZNF367,IL1A,PLK1,ANKRD2,FOXA3,HELZ2,PITX1,TSC22D3,LHX1,GATA4,MYCN,RUNX3
down	GO:0007389	pattern specification process	GO:BP	2.48e-04	23	477	0.0824	0.0482	HOXB9,HOXC13,HOXC10,NKX2-5,HOXC9,DLL3,LHX2,SIX2,TBX18,FEZF2,GBX2,HNF1B,HHIP,HOXA10,BARX1,HES7,DMRTA2,HAND1,HOXB8,DLX1,IRX4,LHX1,GATA4
down	GO:0045595	regulation of cell differentiation	GO:BP	2.87e-04	47	1576	0.1685	0.0298	PRAME,ZNF683,NKX2-5,L1CAM,KLK6,NEFL,POU4F1,NRCAM,MYRF,DLL3,E2F1,SPOCK2,LHX2,ALX1,ETV4,SIX2,RAC3,FEZF2,SLC7A5,G6PD,ISL2,H4C5,PF4,C1QL4,TESC,CDKN2A,GATA3,HES7,DMRTA2,CXCR4,HOXB8,HCLS1,SERPINB3,IL1B,DLX1,CD2,RBM38,PTHLH,PLEKHB1,IL1A,ANKRD2,H4C2,SASH3,LHX1,H4C14,SMOC1,RUNX3
down	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	GO:MF	3.05e-04	44	1387	0.1512	0.0317	HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,GBX2,HNF1B,HOXA10,BARX1,EN2,GATA3,HES7,DMRTA2,HAND1,HOXB8,FOXD3,DLX1,OVOL1,IRX4,FOXM1,ZNF648,ZNF367,FOXA3,PITX1,LHX1,GATA4,MYCN,RUNX3
down	REAC:R-HSA-73728	RNA Polymerase I Promoter Opening	REAC	3.12e-04	9	62	0.0497	0.1452	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
up	GO:0009607	response to biotic stimulus	GO:BP	3.14e-04	35	1634	0.2000	0.0214	CCL20,IL36G,CXCL1,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,TMEM33,MMP7,IER3,TNIP3,CCL18,EDN1,DNAJC3,PLA2G2A,CHIT1,CEACAM1,GKN2,CSNK1A1,CCL13,CXCL2,ANXA3,SPRR2A,MASP1,BCL10,IL24,TMEM45B,SSC5D,SOD2,ULBP3,DDX21,USP44,CSF3
up	GO:0072677	eosinophil migration	GO:BP	3.26e-04	6	31	0.0343	0.1935	CCL7,CCL11,CCL2,CCL24,CCL18,CCL13
down	REAC:R-HSA-2559580	Oxidative Stress Induced Senescence	REAC	3.30e-04	12	122	0.0663	0.0984	H2BC17,CBX2,E2F1,H3C10,H4C5,H3C11,CDKN2A,H3C12,H3C14,H2BC11,H4C2,H4C14
up	GO:0140677	molecular function activator activity	GO:MF	3.59e-04	29	1177	0.1611	0.0246	CCL20,IL36G,CXCL1,CCL7,CCL11,CCL2,RETN,CXCL8,APOC1,CSF2,CCL24,DOCK5,CCL18,IL1RN,EDN1,SCGB3A1,CCL13,IGF1,CXCL2,CCL15-CCL14,APOC2,EFNA5,SFRP2,BCL10,IL24,TBC1D24,CSF3,SEMA3A,TOR1AIP2
down	GO:0051256	mitotic spindle midzone assembly	GO:BP	3.73e-04	5	11	0.0179	0.4545	AURKB,KIF4A,BIRC5,INCENP,PRC1
down	REAC:R-HSA-5334118	DNA methylation	REAC	4.12e-04	9	64	0.0497	0.1406	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0007417	central nervous system development	GO:BP	5.07e-04	36	1061	0.1290	0.0339	NR0B1,ZIC2,INA,HOXC10,MNX1,ZIC5,KLK6,NEFL,POU4F1,NRCAM,MYRF,E2F1,LHX8,LHX2,RAC3,FEZF2,IGF2BP1,PRDM13,GRIN2D,GBX2,HNF1B,G6PD,ISL2,EN2,UNC5D,DMRTA2,CXCR4,HOXB8,MBOAT7,IL1B,DLX1,TACC3,SYNGR3,PITX1,LHX1,ADORA2A
down	REAC:R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	REAC	5.38e-04	9	66	0.0497	0.1364	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
up	GO:0006950	response to stress	GO:BP	5.65e-04	61	3948	0.3486	0.0155	CCL20,IL36G,CXCL1,F3,CCL7,COMP,CCL11,CCL2,CXCL8,DDAH1,CSF2,CCL24,TMEM33,MMP7,SAR1A,EIF4E,IER3,TNIP3,CCL18,C14ORF39,IL1RN,EDN1,TSC22D2,EEF1E1,DNAJC3,PLA2G2A,CEACAM1,RAP2B,SOX4,CSNK1A1,EYA3,OCLN,CCL13,IGF1,CXCL2,MGST1,ANXA3,SPRR2A,SFRP2,ASNS,MASP1,EIF2S1,BCL10,TMEM45B,TBC1D24,SSC5D,TLK1,ITGA2,SOD2,ULBP3,POU2F3,DDX21,USP44,ERO1A,LILRB4,FICD,DUOXA2,SRSF6,EID3,COL3A1,CXCL17
down	GO:0098687	chromosomal region	GO:CC	5.72e-04	19	404	0.0651	0.0470	RECQL4,TOP2A,NCAPG,H4C5,MCM2,CDCA5,KIF2C,AURKB,HJURP,BIRC5,CDT1,ZWINT,INCENP,PLK1,H2BC11,H4C2,CENPA,H4C14,CCNB1
down	REAC:R-HSA-427359	SIRT1 negatively regulates rRNA expression	REAC	6.12e-04	9	67	0.0497	0.1343	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0000022	mitotic spindle elongation	GO:BP	6.33e-04	5	12	0.0179	0.4167	AURKB,KIF4A,BIRC5,INCENP,PRC1
down	GO:1901987	regulation of cell cycle phase transition	GO:BP	6.50e-04	21	427	0.0753	0.0492	E2F1,PKMYT1,PKP3,UBE2C,CDCA5,DTL,CDC45,CDC25C,AURKB,CDKN2A,BIRC5,CDT1,ZWINT,OVOL1,CCND3,CDC6,INCENP,PLK1,ESPL1,TICRR,CCNB1
down	REAC:R-HSA-9616222	Transcriptional regulation of granulopoiesis	REAC	6.82e-04	10	87	0.0552	0.1149	H2BC17,E2F1,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
up	GO:0006935	chemotaxis	GO:BP	6.85e-04	17	467	0.0971	0.0364	CCL20,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CCL24,CCL18,EDN1,CCL13,CXCL2,CCL15-CCL14,EFNA5,ITGA2,SEMA3A,CXCL17
down	REAC:R-HSA-68616	Assembly of the ORC complex at the origin of replication	REAC	6.96e-04	9	68	0.0497	0.1324	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
up	GO:0042330	taxis	GO:BP	7.27e-04	17	469	0.0971	0.0362	CCL20,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CCL24,CCL18,EDN1,CCL13,CXCL2,CCL15-CCL14,EFNA5,ITGA2,SEMA3A,CXCL17
down	GO:0000976	transcription cis-regulatory region binding	GO:MF	7.76e-04	45	1485	0.1546	0.0303	HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,GBX2,HNF1B,ISL2,HOXA10,BARX1,EN2,GATA3,HES7,DMRTA2,HAND1,HOXB8,FOXD3,DLX1,OVOL1,IRX4,FOXM1,ZNF648,ZNF367,FOXA3,PITX1,LHX1,GATA4,MYCN,RUNX3
down	GO:0001067	transcription regulatory region nucleic acid binding	GO:MF	7.91e-04	45	1486	0.1546	0.0303	HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,GBX2,HNF1B,ISL2,HOXA10,BARX1,EN2,GATA3,HES7,DMRTA2,HAND1,HOXB8,FOXD3,DLX1,OVOL1,IRX4,FOXM1,ZNF648,ZNF367,FOXA3,PITX1,LHX1,GATA4,MYCN,RUNX3
down	GO:0061638	CENP-A containing chromatin	GO:CC	8.23e-04	5	18	0.0171	0.2778	H4C5,H2BC11,H4C2,CENPA,H4C14
down	GO:0043505	CENP-A containing nucleosome	GO:CC	8.23e-04	5	18	0.0171	0.2778	H4C5,H2BC11,H4C2,CENPA,H4C14
down	REAC:R-HSA-9821002	Chromatin modifications during the maternal to zygotic transition (MZT)	REAC	8.93e-04	9	70	0.0497	0.1286	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	REAC:R-HSA-68875	Mitotic Prophase	REAC	9.03e-04	12	134	0.0663	0.0896	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,PLK1,H2BC11,LMNB1,H4C2,H4C14,CCNB1
down	GO:0000987	cis-regulatory region sequence-specific DNA binding	GO:MF	9.06e-04	39	1206	0.1340	0.0323	HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,E2F1,LHX2,ETV4,SIX2,TBX18,FEZF2,HNF1B,ISL2,HOXA10,EN2,GATA3,HES7,DMRTA2,HAND1,FOXD3,DLX1,OVOL1,IRX4,ZNF648,ZNF367,FOXA3,PITX1,LHX1,GATA4,MYCN,RUNX3
down	REAC:R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	REAC	9.34e-04	10	90	0.0552	0.1111	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14,RUNX3
down	GO:0030527	structural constituent of chromatin	GO:MF	9.89e-04	10	101	0.0344	0.0990	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,CENPA,H4C14
down	GO:0090068	positive regulation of cell cycle process	GO:BP	1.04e-03	16	262	0.0573	0.0611	HOXA13,PKP3,UBE2C,NCAPG,CDCA5,DTL,CDC25C,AURKB,BIRC5,IL1B,CCND3,CDC6,INCENP,IL1A,ESPL1,CCNB1
down	GO:0006334	nucleosome assembly	GO:BP	1.09e-03	11	118	0.0394	0.0932	H2BC17,H3C10,ASF1B,H4C5,MCM2,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0034506	chromosome, centromeric core domain	GO:CC	1.11e-03	5	19	0.0171	0.2632	H4C5,H2BC11,H4C2,CENPA,H4C14
down	GO:0045165	cell fate commitment	GO:BP	1.13e-03	17	297	0.0609	0.0572	HOXC10,MNX1,NKX2-5,ONECUT2,POU4F1,HOXA13,SIX2,TBX18,FEZF2,HNF1B,ISL2,GATA3,EPOP,DMRTA2,DLX1,PITX1,GATA4
down	REAC:R-HSA-212300	PRC2 methylates histones and DNA	REAC	1.14e-03	9	72	0.0497	0.1250	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	REAC:R-HSA-9710421	Defective pyroptosis	REAC	1.14e-03	9	72	0.0497	0.1250	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	REAC:R-HSA-1912408	Pre-NOTCH Transcription and Translation	REAC	1.14e-03	10	92	0.0552	0.1087	H2BC17,E2F1,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0009653	anatomical structure morphogenesis	GO:BP	1.22e-03	66	2713	0.2366	0.0243	NR0B1,HOXB9,SP9,HOXC13,HOXC10,CA9,MNX1,NKX2-5,L1CAM,ITGA2B,HOXC9,ONECUT2,NEFL,POU4F1,NRCAM,SAPCD2,HOXA13,DLL3,TNNT1,IGF2BP3,LHX8,LHX2,ALX1,SIX2,RAC3,FGL1,TBX18,COCH,FEZF2,WDR72,IGF2BP1,GBX2,HNF1B,STRA6,SH2D2A,ISL2,PF4,HHIP,HOXA10,SULT4A1,UNC5D,GATA3,HES7,CELSR3,CXCR3,CXCR4,CTNND2,HAND1,HOXB8,MBOAT7,ANKRD1,FOXD3,MYO18B,IL1B,DLX1,IRX4,DMTN,IL1A,FOXA3,PITX1,CORO1A,S100A7,LHX1,GATA4,ADORA2A,DDR1
down	REAC:R-HSA-5625740	RHO GTPases activate PKNs	REAC	1.26e-03	10	93	0.0552	0.1075	H2BC17,H3C10,H4C5,CDC25C,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	GO:BP	1.43e-03	10	97	0.0358	0.1031	UBE2C,AURKB,BIRC5,ZWINT,CDC6,INCENP,PLK1,TACC3,ESPL1,CCNB1
down	GO:0051231	spindle elongation	GO:BP	1.57e-03	5	14	0.0179	0.3571	AURKB,KIF4A,BIRC5,INCENP,PRC1
down	GO:0051255	spindle midzone assembly	GO:BP	1.57e-03	5	14	0.0179	0.3571	AURKB,KIF4A,BIRC5,INCENP,PRC1
down	REAC:R-HSA-427389	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	REAC	1.61e-03	9	75	0.0497	0.1200	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0045786	negative regulation of cell cycle	GO:BP	1.68e-03	19	377	0.0681	0.0504	HOXC9,E2F1,PKMYT1,DTL,CDC45,AURKB,CDKN2A,GATA3,BIRC5,CDT1,ZWINT,OVOL1,CDC6,INCENP,PLK1,ESPL1,TICRR,CCNB1,RUNX3
down	GO:0007346	regulation of mitotic cell cycle	GO:BP	1.69e-03	22	492	0.0789	0.0447	HOXA13,E2F1,PKMYT1,UBE2C,CDCA5,DTL,CDC25C,MKI67,AURKB,CDKN2A,BIRC5,ZWINT,IL1B,OVOL1,CCND3,CDC6,INCENP,IL1A,PLK1,ESPL1,TICRR,CCNB1
down	GO:1905818	regulation of chromosome separation	GO:BP	1.79e-03	9	77	0.0323	0.1169	UBE2C,NCAPG,AURKB,BIRC5,ZWINT,INCENP,PLK1,ESPL1,CCNB1
up	GO:0065007	biological regulation	GO:BP	1.83e-03	136	12743	0.7771	0.0107	GPR22,CCL20,IL36G,CXCL1,F3,PARD6B,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,APOC1,PPP1R14C,MS4A6E,DDAH1,ASPN,CSF2,CCL24,TMEM33,MMP7,SLN,SAR1A,DOCK5,ZNF165,EIF4E,DPPA3,IER3,TNIP3,CCL18,C14ORF39,UGCG,IL1RN,EDN1,FGFBP1,TSC22D2,SCGB3A1,EEF1E1,RPF2,WDR36,DNAJC3,AEBP2,PLA2G2A,ARRDC3,STRN3,CEACAM1,MTPAP,RAP2B,GKN2,ZNF723,SOX4,CSNK1A1,DES,THBS2,NAA15,EYA3,OCLN,TBL1XR1,SDR16C5,VSNL1,WDR43,CCL13,HPSE2,IGF1,CXCL2,PLN,CCL15-CCL14,ANXA3,GAREM1,APOC2,TFAP2C,ACER1,EFNA5,SFRP2,CAPZA1,FTMT,ASNS,CACUL1,PAK1IP1,MASP1,LIN7C,ZNF121,EIF2S1,BCL10,IL24,TBC1D24,SSC5D,TLK1,ZNF195,ITGA2,CLIC2,SPINK1,SPDYE8,RUFY3,SOD2,ULBP3,ELN,UTF1,RAB38,EXPH5,TMEM215,POU2F3,DDX21,USP44,PPP1CB,ERO1A,GLRA1,CMKLR2,LILRB4,FICD,CSF3,FCER2,SEMA3A,COL1A2,SULT2A1,VMP1,DSC3,LMO3,BZW2,CDX1,ROS1,DUOXA2,SRSF6,TOR1AIP2,EID3,CBLN4,BAG4,COL3A1,PFKFB2,GJB5,CXCL17,CHP1,TMEM41B,DNAJC16
